262144 3
63 179 175 
61 174 170 
67 182 177 
69 178 175 
74 176 166 
68 183 170 
73 180 168 
77 190 166 
74 187 168 
58 160 167 
17 71 94 
4 47 96 
2 58 121 
10 78 121 
11 82 141 
19 119 153 
34 116 132 
44 159 163 
64 186 175 
82 200 180 
91 200 176 
82 192 180 
86 195 181 
83 189 174 
83 189 175 
83 190 177 
85 185 168 
81 189 178 
70 180 174 
73 181 170 
69 176 167 
69 184 172 
61 185 177 
71 175 156 
71 172 169 
63 180 175 
80 195 181 
94 200 180 
84 195 171 
77 177 172 
59 172 167 
63 170 162 
71 179 156 
69 171 159 
62 169 165 
53 160 162 
45 171 158 
50 167 164 
48 155 155 
53 154 150 
55 160 161 
51 171 166 
49 165 163 
59 160 160 
59 159 152 
62 157 155 
63 156 157 
63 173 167 
67 183 164 
83 182 166 
75 172 154 
68 158 148 
55 160 155 
47 161 159 
42 148 143 
44 143 142 
48 136 143 
55 138 142 
47 160 162 
62 173 160 
69 176 162 
65 169 158 
61 152 144 
50 145 157 
44 160 161 
52 161 160 
61 175 164 
79 171 160 
70 167 168 
70 184 168 
77 187 169 
78 182 160 
79 169 139 
62 145 133 
43 124 136 
36 116 115 
40 122 116 
35 113 132 
36 95 101 
34 102 104 
33 97 117 
33 93 102 
32 90 114 
38 87 95 
37 105 113 
39 105 119 
40 118 122 
39 118 130 
43 113 115 
42 116 125 
42 108 118 
41 106 98 
40 107 111 
44 87 97 
34 93 96 
29 95 119 
36 108 122 
39 130 132 
46 112 115 
38 96 93 
32 87 107 
34 82 83 
29 89 112 
37 83 92 
34 97 98 
35 101 118 
32 97 119 
39 86 101 
36 95 101 
32 97 121 
36 87 110 
39 86 85 
38 86 91 
39 88 88 
34 78 97 
37 74 70 
37 89 96 
29 94 115 
29 63 85 
35 68 70 
39 83 81 
34 88 110 
33 73 98 
35 70 73 
38 72 77 
39 81 99 
38 85 96 
35 86 88 
39 90 82 
32 93 102 
40 80 95 
37 86 90 
31 83 106 
31 68 88 
36 72 71 
43 95 90 
41 113 117 
42 96 99 
43 85 87 
39 84 79 
34 81 91 
29 67 83 
29 63 72 
26 63 77 
30 65 70 
28 65 77 
31 65 69 
27 64 81 
32 64 73 
35 73 72 
29 77 85 
28 67 93 
33 63 69 
36 66 71 
30 67 78 
28 63 82 
35 68 76 
37 76 81 
40 79 83 
33 85 86 
32 76 100 
30 64 78 
29 63 69 
28 58 75 
30 58 73 
29 63 79 
33 62 75 
34 67 75 
30 63 74 
31 58 73 
31 60 66 
30 58 67 
30 58 74 
34 56 57 
35 59 65 
35 57 68 
34 59 59 
31 56 77 
30 53 61 
33 56 60 
25 54 72 
28 53 61 
29 56 67 
31 59 76 
31 63 78 
30 61 75 
34 65 82 
34 61 78 
37 62 73 
37 63 70 
40 60 67 
37 61 66 
34 56 63 
31 54 62 
34 54 63 
32 54 59 
33 58 70 
30 51 58 
31 53 62 
30 54 61 
30 51 60 
31 51 55 
28 50 59 
29 47 53 
25 44 55 
25 41 57 
26 43 65 
34 48 68 
64 98 86 
93 174 153 
90 193 177 
71 177 177 
61 168 170 
50 164 171 
43 158 160 
45 149 163 
39 142 151 
36 133 146 
33 131 150 
30 128 146 
28 128 149 
28 126 144 
28 128 148 
25 129 148 
22 128 148 
25 130 146 
22 127 150 
28 130 151 
27 130 145 
25 129 148 
24 126 155 
27 125 147 
32 121 129 
31 135 149 
31 138 153 
34 145 165 
38 136 135 
43 151 158 
47 163 166 
68 173 169 
70 173 175 
84 198 190 
100 203 185 
124 214 195 
145 236 201 
165 235 200 
178 236 198 
186 239 196 
187 236 193 
178 227 186 
142 198 166 
98 136 104 
66 76 71 
38 56 60 
26 43 55 
19 36 57 
18 42 68 
22 58 80 
31 72 97 
43 96 123 
58 120 126 
64 123 117 
59 95 78 
39 64 66 
32 55 63 
28 46 55 
21 44 57 
20 46 60 
20 43 64 
19 44 59 
21 43 60 
20 46 65 
24 48 67 
24 51 65 
23 52 66 
25 53 67 
27 52 65 
27 52 66 
23 56 77 
24 51 60 
28 52 69 
29 59 68 
31 58 70 
31 63 75 
28 57 66 
27 53 64 
24 47 53 
20 44 55 
18 41 52 
15 39 55 
9 31 53 
8 25 53 
16 25 55 
30 44 57 
72 123 130 
174 234 188 
184 236 188 
181 239 192 
177 239 188 
175 241 192 
166 240 192 
166 231 186 
165 233 187 
167 230 186 
160 229 187 
161 236 194 
155 233 192 
160 229 191 
160 232 197 
159 232 192 
155 227 187 
155 224 189 
154 227 195 
163 234 194 
159 234 195 
159 239 196 
159 237 194 
156 231 194 
157 232 197 
159 232 193 
155 228 191 
163 240 201 
161 235 190 
167 239 195 
166 234 194 
173 243 199 
164 233 188 
161 236 197 
158 228 193 
161 240 194 
159 232 196 
156 240 191 
154 234 191 
154 224 191 
155 224 187 
160 226 189 
161 226 186 
166 236 189 
163 235 188 
168 237 188 
162 234 194 
142 222 173 
120 195 160 
92 170 142 
72 149 129 
60 134 125 
45 125 123 
44 117 117 
41 125 125 
43 126 130 
46 126 129 
51 134 134 
51 134 135 
55 135 134 
61 135 128 
57 130 133 
50 131 138 
47 127 127 
48 119 126 
43 118 137 
38 113 123 
39 115 130 
40 117 130 
41 118 132 
39 120 135 
39 120 132 
40 122 130 
40 119 131 
44 120 131 
44 125 133 
43 115 129 
46 120 128 
42 116 131 
42 116 133 
43 119 134 
43 121 134 
42 116 135 
44 122 131 
43 120 124 
45 121 131 
43 120 136 
43 112 140 
46 116 121 
45 118 139 
45 118 131 
42 116 127 
40 116 134 
41 114 129 
90 195 181 
90 195 181 
90 192 178 
92 200 182 
89 188 179 
93 193 175 
88 188 177 
87 191 176 
91 192 180 
89 194 182 
87 191 168 
84 193 176 
86 187 174 
91 196 182 
88 190 180 
88 195 179 
83 194 176 
82 190 175 
87 196 183 
90 191 178 
85 178 161 
86 195 180 
87 188 175 
87 188 176 
85 191 175 
80 194 175 
69 177 179 
55 172 175 
44 168 172 
45 153 161 
35 158 167 
31 146 163 
33 139 159 
26 137 158 
29 125 150 
23 126 152 
25 122 148 
23 123 151 
22 113 145 
22 115 142 
22 110 137 
22 102 143 
20 114 133 
21 110 150 
19 111 137 
20 110 133 
24 108 143 
21 116 138 
21 113 132 
21 109 142 
21 115 141 
22 119 145 
23 116 148 
23 127 155 
28 125 144 
29 130 149 
31 138 161 
33 135 149 
36 147 160 
47 161 168 
51 172 173 
65 178 178 
74 186 175 
91 193 178 
100 205 185 
110 208 184 
112 210 186 
110 216 191 
117 207 186 
114 208 179 
106 208 180 
116 221 191 
100 209 184 
100 201 182 
96 199 180 
95 196 182 
89 195 176 
89 192 177 
90 196 181 
92 191 172 
80 195 178 
81 192 179 
86 193 182 
87 194 177 
82 190 171 
82 191 177 
83 191 173 
81 189 180 
83 195 176 
84 187 172 
83 184 177 
75 180 175 
79 188 176 
71 191 179 
78 192 179 
80 190 178 
75 188 174 
78 196 183 
75 184 173 
80 190 176 
76 180 167 
74 181 173 
76 186 178 
74 179 167 
69 179 170 
72 185 182 
68 187 177 
69 184 175 
66 182 177 
65 177 173 
68 178 172 
69 182 170 
67 176 172 
60 180 175 
61 177 173 
62 171 163 
63 177 175 
69 178 172 
70 184 174 
77 192 175 
78 183 169 
81 195 170 
75 185 167 
45 148 165 
7 51 84 
2 46 105 
6 66 114 
5 73 133 
15 104 144 
19 103 151 
24 103 143 
39 140 156 
68 179 175 
84 187 168 
85 200 178 
84 194 175 
86 182 168 
82 184 169 
79 191 176 
84 192 174 
76 178 168 
81 181 166 
74 175 164 
68 176 164 
67 178 168 
76 193 175 
71 181 175 
76 180 171 
79 172 166 
82 201 182 
94 204 180 
86 183 163 
65 173 170 
59 178 172 
62 165 156 
67 167 162 
64 166 156 
67 161 158 
58 173 166 
62 166 161 
61 167 155 
53 161 162 
45 156 160 
52 162 154 
56 171 166 
63 177 171 
62 165 152 
58 159 154 
54 159 154 
61 164 160 
63 181 168 
75 174 156 
77 177 149 
72 164 139 
59 157 157 
51 161 153 
50 164 154 
52 158 164 
46 154 150 
48 146 150 
46 147 158 
48 162 162 
53 167 162 
64 172 160 
66 164 151 
52 151 152 
51 150 157 
48 146 155 
54 157 159 
64 164 147 
63 174 168 
77 162 156 
68 179 169 
76 187 170 
78 183 161 
76 161 141 
59 131 132 
42 117 120 
33 121 119 
31 121 136 
40 117 124 
36 120 119 
32 98 127 
33 90 106 
34 102 100 
34 92 117 
41 100 111 
33 102 125 
40 103 107 
38 114 120 
41 110 125 
41 126 126 
42 127 128 
47 124 126 
37 115 121 
39 96 110 
40 86 87 
33 89 97 
38 99 123 
35 123 126 
41 120 119 
45 106 100 
34 97 102 
38 81 90 
32 87 94 
28 86 112 
34 84 80 
30 88 108 
36 88 99 
35 99 105 
35 96 116 
32 91 118 
38 95 107 
39 102 102 
34 93 108 
34 74 93 
34 74 77 
32 81 95 
31 82 103 
35 66 84 
38 79 75 
37 97 101 
29 89 114 
33 71 91 
42 76 71 
43 88 79 
39 92 113 
34 70 89 
34 70 73 
37 80 77 
38 81 96 
36 72 83 
33 71 80 
38 85 90 
36 92 95 
37 85 106 
36 83 89 
31 84 96 
33 86 109 
40 98 106 
48 96 90 
45 86 92 
36 72 78 
33 73 84 
35 77 80 
32 77 86 
30 66 95 
29 64 73 
28 66 70 
33 66 78 
29 65 71 
30 68 77 
29 65 77 
31 65 70 
30 76 74 
29 79 87 
29 71 95 
31 64 79 
32 63 72 
29 65 74 
30 64 77 
34 66 83 
35 68 69 
40 77 79 
38 82 90 
28 72 92 
29 63 79 
30 63 71 
31 60 71 
31 62 78 
33 62 73 
32 66 77 
32 68 77 
30 63 88 
31 62 76 
29 63 67 
28 62 81 
31 55 65 
32 51 61 
31 54 62 
31 52 58 
31 64 72 
29 54 69 
31 56 61 
31 57 77 
29 62 79 
32 63 85 
37 74 91 
40 71 72 
40 67 77 
41 61 64 
38 60 66 
38 61 67 
37 59 66 
37 56 61 
33 54 66 
34 56 65 
30 55 70 
33 54 67 
34 53 60 
33 56 66 
31 55 63 
31 55 66 
32 54 60 
30 54 64 
31 52 62 
31 50 56 
29 47 56 
27 45 56 
29 43 51 
31 40 56 
33 42 58 
49 63 68 
72 119 93 
82 170 154 
76 180 173 
62 168 170 
48 163 167 
43 158 164 
38 155 167 
37 140 152 
33 137 149 
32 131 149 
29 134 150 
28 131 157 
28 127 147 
27 125 141 
26 132 154 
23 125 153 
27 124 147 
23 126 149 
26 131 154 
30 128 153 
24 125 147 
24 128 148 
25 133 149 
28 130 147 
30 138 158 
35 132 143 
38 141 161 
40 149 156 
43 153 158 
54 164 168 
62 176 179 
76 181 177 
90 197 191 
103 208 187 
127 223 199 
152 229 199 
167 237 197 
179 237 194 
179 232 191 
156 213 179 
121 174 140 
88 114 92 
51 65 67 
32 49 64 
21 41 50 
18 42 68 
19 48 76 
25 54 79 
35 72 91 
49 101 119 
60 120 117 
61 105 101 
53 83 72 
39 62 67 
33 57 64 
22 45 57 
21 44 63 
21 45 65 
21 48 64 
21 46 64 
20 46 67 
22 47 65 
23 45 65 
22 46 64 
24 51 66 
25 55 66 
28 55 71 
29 61 78 
31 69 86 
29 63 76 
25 51 66 
29 58 70 
32 59 67 
30 57 76 
25 55 67 
24 51 62 
22 51 61 
22 46 65 
20 44 49 
19 40 50 
13 36 52 
10 33 60 
10 26 54 
17 27 59 
30 43 58 
74 121 124 
176 241 187 
180 235 184 
180 241 187 
175 237 190 
171 241 190 
166 239 192 
168 235 191 
165 236 194 
162 230 182 
159 224 184 
162 224 188 
151 216 176 
156 228 195 
156 222 186 
155 227 187 
157 234 196 
158 236 204 
156 230 190 
171 239 200 
160 241 200 
164 238 200 
160 238 197 
160 235 195 
154 230 195 
156 236 191 
154 238 200 
162 239 195 
163 239 195 
170 243 197 
161 234 191 
164 239 195 
164 236 194 
157 234 188 
154 235 190 
160 234 194 
155 231 194 
151 219 176 
152 227 193 
153 227 189 
162 228 189 
162 230 193 
166 235 189 
168 239 193 
172 238 190 
161 231 180 
150 230 191 
126 206 167 
104 181 148 
81 156 131 
59 139 125 
48 128 129 
47 130 117 
47 122 116 
41 127 128 
44 133 136 
51 130 130 
53 135 130 
54 136 130 
56 142 134 
54 133 130 
54 129 129 
50 121 130 
44 115 131 
45 119 122 
44 113 124 
38 118 133 
42 114 126 
40 118 126 
40 116 132 
40 114 133 
42 115 122 
39 118 131 
42 120 129 
45 117 127 
43 116 131 
42 118 127 
45 119 132 
42 117 127 
45 113 124 
48 118 134 
43 122 135 
44 114 124 
43 117 128 
47 118 129 
47 124 130 
42 122 140 
42 121 137 
44 120 126 
41 120 133 
45 119 128 
42 115 134 
41 116 132 
40 119 134 
92 195 182 
92 195 182 
90 192 175 
90 192 180 
88 186 174 
89 200 181 
88 192 178 
84 190 178 
87 197 177 
89 193 178 
83 181 157 
84 195 177 
84 184 167 
87 188 180 
85 193 177 
88 190 178 
83 192 177 
82 187 170 
85 194 184 
88 188 174 
85 192 182 
77 192 180 
84 198 177 
88 202 183 
87 189 180 
78 191 182 
70 180 175 
58 168 169 
44 166 176 
42 159 168 
37 162 172 
34 145 161 
31 139 160 
30 137 157 
28 128 159 
28 120 144 
21 119 156 
21 112 137 
24 113 143 
17 114 144 
21 113 142 
20 112 146 
22 110 137 
21 114 149 
22 104 140 
22 108 129 
21 110 142 
19 111 142 
19 114 145 
20 110 148 
22 112 145 
22 112 148 
18 116 154 
24 119 142 
24 126 144 
24 131 148 
27 140 166 
31 142 158 
35 146 157 
46 161 165 
56 164 166 
68 175 171 
71 178 177 
87 187 177 
95 196 174 
106 201 177 
114 216 191 
113 210 189 
110 209 188 
115 210 183 
109 205 182 
108 205 185 
107 203 187 
94 211 186 
94 204 186 
95 198 177 
94 202 181 
89 199 182 
92 195 178 
94 191 176 
86 192 177 
78 193 178 
82 192 178 
84 191 172 
84 189 174 
74 194 181 
78 185 176 
78 186 175 
75 190 177 
82 181 166 
74 190 178 
75 190 181 
74 192 179 
74 189 180 
73 194 182 
76 190 176 
77 193 181 
75 189 185 
81 183 172 
74 190 180 
76 186 175 
72 182 172 
72 186 175 
74 180 168 
71 183 170 
71 188 177 
74 179 172 
69 179 180 
70 181 171 
67 182 176 
74 183 174 
70 180 174 
67 178 170 
61 178 172 
61 176 173 
67 180 171 
59 177 168 
63 166 168 
74 179 173 
75 184 169 
71 190 175 
76 197 176 
74 193 177 
37 131 154 
3 45 95 
2 47 114 
11 57 98 
7 83 141 
20 108 124 
16 108 150 
23 135 163 
38 148 170 
63 178 168 
80 187 171 
78 199 180 
83 193 178 
82 189 177 
77 181 170 
73 179 170 
75 185 172 
67 185 174 
78 188 164 
73 176 167 
67 186 178 
67 182 173 
75 182 172 
76 178 167 
79 193 177 
95 208 182 
94 191 166 
79 180 169 
65 169 167 
58 180 174 
62 176 163 
60 172 162 
59 175 172 
56 172 166 
51 166 154 
56 168 158 
62 160 152 
49 159 162 
51 163 160 
50 163 161 
53 167 161 
70 174 159 
63 163 152 
61 154 146 
57 164 161 
58 170 164 
67 172 156 
81 185 165 
78 167 149 
64 159 151 
60 159 152 
54 159 160 
53 163 153 
57 161 149 
59 155 142 
44 150 155 
55 156 152 
59 153 144 
65 160 150 
62 163 153 
65 146 134 
53 155 153 
48 156 158 
45 152 158 
49 150 148 
60 162 168 
65 155 146 
63 174 177 
71 181 170 
75 178 169 
78 191 174 
68 176 161 
52 144 152 
39 112 125 
34 104 121 
35 108 116 
33 118 117 
36 117 127 
37 110 112 
32 107 112 
29 94 122 
37 92 107 
33 108 124 
40 107 121 
39 117 119 
39 113 133 
45 102 101 
36 116 117 
45 117 131 
49 119 113 
43 122 115 
41 102 119 
35 86 85 
31 87 116 
41 107 114 
42 129 128 
45 108 109 
38 96 85 
33 93 109 
34 88 94 
30 91 104 
38 86 97 
30 94 92 
30 81 112 
37 89 87 
30 96 115 
42 92 109 
40 105 99 
38 107 120 
37 100 113 
39 86 93 
37 95 99 
32 78 96 
30 71 83 
33 82 87 
35 87 109 
27 81 98 
36 73 95 
39 90 91 
38 100 102 
32 93 106 
34 74 103 
42 74 77 
40 94 83 
32 89 113 
31 77 101 
35 73 76 
36 82 84 
34 89 100 
36 73 100 
38 72 78 
39 83 88 
38 98 100 
40 101 118 
43 111 107 
40 116 129 
38 91 98 
38 74 83 
37 72 83 
31 71 90 
32 69 86 
32 73 81 
38 76 83 
32 82 89 
30 70 91 
28 65 69 
29 64 78 
32 65 75 
32 65 78 
30 61 66 
28 63 75 
31 65 71 
36 79 88 
35 82 89 
28 75 92 
30 63 83 
29 65 72 
30 64 80 
27 66 83 
31 63 79 
36 68 74 
38 73 81 
32 80 79 
28 74 104 
33 61 71 
31 61 72 
31 60 73 
30 61 68 
34 57 67 
32 66 73 
35 67 76 
30 67 81 
34 64 71 
30 68 86 
30 58 71 
31 51 55 
29 57 62 
28 57 68 
35 61 63 
31 73 92 
35 74 96 
35 71 83 
38 65 74 
40 70 76 
39 72 84 
37 62 72 
37 61 68 
35 57 62 
31 57 69 
31 54 65 
34 52 69 
33 56 62 
32 57 72 
32 61 70 
30 61 78 
33 57 63 
30 53 62 
30 55 61 
30 56 68 
34 53 62 
32 53 61 
34 56 61 
31 52 59 
31 50 55 
29 54 65 
26 47 59 
25 43 50 
26 43 51 
26 39 57 
33 47 65 
51 62 66 
73 105 83 
80 151 147 
63 165 165 
52 173 167 
42 160 172 
39 152 163 
34 141 158 
32 137 153 
31 136 154 
31 134 153 
28 133 154 
29 129 144 
25 127 153 
25 130 152 
27 128 140 
22 124 147 
23 127 150 
27 128 150 
28 128 144 
27 128 152 
27 127 142 
27 126 148 
27 137 163 
33 133 148 
32 143 164 
39 143 157 
43 150 160 
45 151 156 
61 174 174 
70 180 176 
80 189 182 
94 189 177 
107 197 175 
124 212 189 
159 236 194 
169 233 196 
159 220 181 
131 190 156 
102 136 109 
73 88 76 
47 61 65 
27 46 59 
19 42 62 
18 45 64 
25 52 70 
29 61 85 
37 79 103 
47 94 102 
57 106 104 
54 93 80 
47 70 62 
34 59 65 
28 53 61 
27 47 57 
22 44 59 
22 47 66 
21 46 65 
21 49 64 
22 47 65 
20 51 66 
25 51 72 
24 51 70 
22 48 68 
26 53 74 
25 53 72 
30 62 72 
37 74 89 
39 67 75 
35 61 69 
28 58 72 
30 59 76 
28 58 74 
31 56 70 
26 54 62 
22 48 60 
21 47 61 
21 41 51 
19 43 54 
18 39 53 
13 34 49 
10 33 53 
11 21 51 
15 25 60 
32 45 58 
73 122 136 
178 236 190 
181 239 188 
181 240 191 
179 235 190 
167 242 192 
162 231 184 
157 226 184 
164 230 184 
163 231 190 
158 225 186 
155 223 179 
154 223 185 
158 232 192 
153 220 179 
158 242 199 
160 233 198 
163 239 198 
160 237 196 
167 240 200 
163 235 191 
165 244 201 
165 242 197 
162 237 201 
154 227 192 
158 229 188 
156 235 192 
165 236 198 
161 230 185 
163 231 187 
159 225 184 
163 237 190 
158 236 196 
160 231 192 
145 225 179 
158 231 192 
151 227 197 
153 232 191 
154 226 187 
160 238 201 
165 237 196 
174 243 200 
175 240 196 
171 237 192 
163 231 186 
161 229 182 
133 220 173 
116 196 160 
88 171 143 
66 146 135 
49 131 124 
48 124 121 
45 117 120 
45 124 125 
45 124 133 
52 128 128 
51 134 130 
56 132 128 
55 143 130 
56 135 130 
53 127 135 
50 124 122 
47 119 121 
43 120 129 
43 115 134 
39 115 119 
39 119 131 
40 120 123 
39 118 128 
41 119 137 
40 113 132 
42 119 130 
44 121 134 
41 121 130 
42 116 135 
41 116 132 
43 119 129 
47 120 129 
44 116 131 
47 118 131 
44 117 138 
44 121 130 
41 118 131 
42 117 134 
46 120 136 
45 119 130 
44 120 127 
42 117 136 
42 120 134 
46 121 126 
47 117 128 
42 118 124 
42 116 133 
41 120 137 
89 193 178 
89 193 178 
89 191 182 
92 194 179 
90 194 180 
89 194 182 
83 191 181 
88 190 179 
89 186 175 
89 195 182 
83 189 178 
82 192 184 
84 183 171 
80 188 180 
81 191 177 
84 191 182 
78 196 182 
83 184 173 
84 194 182 
85 190 177 
86 189 182 
83 195 178 
88 188 177 
85 193 183 
84 192 182 
79 187 176 
71 178 176 
63 176 175 
50 172 175 
39 164 171 
35 148 165 
34 144 156 
31 143 163 
30 134 155 
26 129 152 
25 126 151 
24 120 149 
24 114 136 
22 116 142 
20 114 152 
20 107 131 
20 110 136 
21 108 136 
20 115 148 
23 105 138 
19 112 132 
22 106 140 
19 111 147 
21 110 139 
20 119 155 
22 112 142 
25 111 152 
24 118 148 
23 121 149 
23 124 160 
22 128 155 
27 140 162 
31 140 160 
35 148 160 
44 161 172 
48 168 164 
66 174 172 
73 184 180 
88 187 172 
95 206 186 
102 204 184 
109 210 186 
114 206 185 
111 215 188 
107 215 188 
107 211 187 
105 211 188 
104 202 178 
96 202 183 
95 202 186 
88 199 178 
96 200 178 
95 191 173 
88 188 175 
88 193 181 
83 182 173 
83 194 178 
75 185 175 
86 193 176 
81 196 181 
79 190 181 
80 189 173 
82 188 176 
81 196 179 
76 180 167 
74 190 182 
80 185 174 
79 191 178 
77 193 183 
72 184 173 
76 187 178 
72 188 178 
76 191 181 
80 193 180 
81 195 181 
78 189 180 
72 182 172 
67 180 174 
72 182 178 
73 182 175 
65 180 172 
73 187 180 
71 178 178 
64 182 177 
71 182 175 
73 181 173 
62 174 173 
71 178 174 
59 176 175 
59 175 173 
69 174 175 
68 178 172 
65 180 178 
73 182 173 
72 177 171 
73 186 172 
76 192 169 
68 179 173 
31 119 142 
5 46 87 
3 54 109 
3 51 105 
11 88 134 
17 84 142 
26 120 158 
34 146 171 
52 170 170 
67 178 171 
69 183 173 
80 197 180 
77 189 176 
81 182 170 
77 183 173 
75 185 172 
73 196 183 
75 194 175 
71 174 161 
76 183 177 
75 183 172 
82 187 180 
77 188 177 
78 196 175 
100 208 180 
98 203 179 
81 175 165 
67 173 163 
63 175 160 
68 174 168 
68 163 153 
55 171 163 
61 182 171 
59 177 169 
57 157 154 
52 158 155 
54 156 156 
50 170 172 
49 171 168 
64 172 156 
60 167 155 
60 159 155 
54 153 154 
58 169 162 
59 170 165 
65 164 156 
72 164 150 
74 158 148 
62 159 157 
53 168 168 
55 174 157 
62 177 165 
57 162 142 
54 147 143 
53 143 150 
48 156 150 
61 155 138 
54 152 140 
61 147 136 
48 131 128 
46 146 150 
48 153 147 
52 149 153 
55 158 150 
60 166 163 
61 169 172 
65 178 174 
72 190 179 
88 188 174 
84 179 161 
64 167 155 
54 146 139 
46 136 142 
35 122 143 
34 108 134 
34 101 120 
36 102 106 
36 117 114 
37 110 133 
37 100 109 
31 114 124 
34 109 133 
38 115 112 
40 124 120 
42 113 128 
39 119 119 
42 117 132 
43 104 114 
41 106 101 
42 106 104 
46 98 98 
35 106 125 
29 95 125 
42 114 123 
42 127 133 
43 116 107 
37 101 127 
34 79 91 
33 88 86 
33 93 108 
35 87 95 
31 92 107 
34 82 97 
32 90 90 
33 91 112 
41 91 93 
37 102 114 
42 100 111 
40 103 94 
39 90 111 
33 79 95 
36 76 91 
34 88 106 
28 72 89 
34 76 91 
36 92 88 
36 89 106 
31 85 106 
38 78 89 
39 84 89 
42 84 91 
34 94 100 
35 80 114 
40 74 78 
42 95 82 
31 95 110 
30 76 104 
38 73 81 
38 81 74 
32 96 110 
36 79 106 
35 84 91 
41 105 122 
47 122 110 
44 110 96 
42 105 103 
35 88 109 
34 69 79 
32 70 83 
34 77 86 
28 84 99 
30 79 102 
37 73 79 
40 77 83 
28 73 88 
28 68 90 
26 65 78 
29 65 73 
31 68 70 
27 62 79 
27 64 77 
30 66 77 
36 69 86 
36 79 83 
35 78 82 
28 77 91 
30 74 93 
31 66 73 
32 68 79 
28 67 82 
31 64 88 
33 65 72 
33 73 81 
35 79 79 
29 71 90 
29 61 78 
28 61 80 
29 60 77 
28 58 67 
36 61 72 
34 66 81 
37 66 76 
33 69 90 
34 77 82 
32 68 93 
29 54 73 
31 56 69 
32 70 91 
39 81 104 
42 89 92 
44 74 74 
41 66 69 
36 68 82 
36 66 67 
35 77 89 
32 66 77 
31 55 67 
30 59 67 
31 60 70 
31 58 70 
28 56 67 
32 55 68 
31 58 68 
33 58 65 
34 67 82 
30 52 68 
32 56 61 
31 57 65 
32 59 68 
32 54 62 
31 53 62 
34 54 60 
33 54 60 
31 51 61 
34 57 60 
28 53 66 
28 45 50 
29 47 49 
26 45 51 
25 43 60 
30 43 56 
46 59 63 
66 97 77 
60 135 118 
51 156 155 
43 160 171 
39 156 168 
31 146 166 
33 137 152 
32 137 153 
28 132 156 
27 126 161 
25 134 157 
26 132 155 
24 132 161 
23 129 155 
24 123 148 
24 128 151 
25 129 156 
28 127 146 
28 126 152 
29 130 154 
30 132 150 
29 135 161 
31 136 157 
35 135 153 
37 143 147 
37 155 167 
47 158 164 
56 168 171 
75 179 178 
87 192 185 
100 207 191 
116 218 190 
142 228 192 
150 219 181 
137 206 175 
105 160 131 
82 104 84 
56 74 74 
34 51 57 
25 40 53 
19 41 62 
19 49 80 
26 59 80 
33 66 88 
40 85 110 
49 96 115 
49 101 109 
48 80 79 
42 60 56 
34 57 66 
27 51 63 
20 44 58 
18 44 62 
21 47 56 
22 48 66 
21 48 64 
23 50 65 
21 47 65 
24 53 69 
25 50 67 
25 53 67 
24 54 72 
25 58 76 
28 61 71 
36 64 76 
38 66 70 
34 60 67 
29 59 71 
32 60 72 
29 63 75 
31 58 75 
29 53 62 
26 53 66 
20 50 66 
21 46 56 
20 42 56 
19 38 54 
15 40 55 
10 34 50 
10 33 54 
10 29 58 
16 29 65 
33 46 60 
77 128 128 
176 242 193 
185 241 187 
180 242 193 
181 237 191 
169 239 187 
167 237 190 
163 236 188 
162 236 189 
164 231 187 
162 223 180 
154 220 180 
150 224 184 
149 211 179 
147 219 183 
154 232 191 
153 230 194 
158 231 192 
164 235 196 
160 231 193 
161 236 202 
156 236 190 
160 238 199 
159 241 198 
162 239 202 
162 238 199 
164 233 197 
165 242 201 
166 240 196 
160 225 186 
159 231 191 
160 239 199 
150 226 191 
152 230 189 
156 233 199 
154 231 193 
158 234 197 
156 231 195 
150 227 190 
164 241 200 
172 238 194 
176 243 198 
177 247 202 
180 241 193 
155 225 176 
155 226 182 
126 210 174 
99 180 151 
77 150 130 
55 136 122 
45 126 127 
46 125 127 
43 127 127 
46 123 122 
47 134 137 
50 139 131 
51 135 134 
53 137 135 
57 137 131 
55 133 137 
49 123 125 
47 122 131 
47 113 122 
41 116 130 
40 116 131 
39 113 134 
40 112 123 
43 116 134 
42 118 123 
42 117 135 
41 116 128 
41 120 135 
41 119 134 
41 117 136 
43 116 137 
43 117 126 
42 116 133 
45 121 126 
42 120 129 
46 120 131 
44 115 129 
46 118 131 
44 116 129 
44 118 135 
48 119 116 
45 123 134 
47 119 131 
40 122 135 
42 126 128 
47 122 129 
44 120 134 
43 113 119 
41 121 134 
42 123 135 
85 194 178 
85 194 178 
88 194 172 
80 187 177 
90 194 176 
86 188 178 
83 194 179 
84 190 180 
88 188 173 
85 188 174 
86 195 182 
84 187 178 
81 187 176 
83 189 181 
80 192 181 
79 187 180 
80 195 181 
79 187 178 
81 190 180 
84 195 182 
79 193 182 
87 195 179 
85 196 183 
82 199 179 
84 198 186 
82 189 172 
71 175 170 
61 177 171 
48 168 160 
46 157 162 
42 145 147 
35 143 156 
28 140 161 
30 139 155 
27 132 151 
26 122 143 
27 119 147 
24 115 146 
23 111 134 
21 109 151 
22 110 138 
21 111 133 
20 111 138 
21 113 145 
20 111 137 
23 111 138 
24 115 142 
22 115 141 
20 112 148 
20 116 147 
22 116 146 
21 109 150 
23 118 138 
21 120 139 
24 124 145 
25 125 147 
26 131 146 
31 136 149 
32 149 166 
41 155 165 
52 168 166 
62 178 171 
70 182 178 
81 188 173 
94 200 186 
