262144 3
80 76 99 
78 80 107 
79 71 102 
79 78 104 
72 79 101 
79 77 99 
80 70 100 
77 74 105 
77 79 104 
77 75 100 
78 78 103 
80 76 100 
81 74 95 
75 79 104 
73 79 99 
75 82 101 
78 81 100 
76 83 101 
78 86 102 
79 81 105 
78 78 95 
75 78 100 
79 78 97 
81 76 101 
79 77 102 
74 78 103 
71 75 99 
74 74 100 
74 72 103 
76 70 98 
75 66 99 
79 69 96 
78 74 99 
75 76 101 
75 70 98 
75 67 99 
75 67 103 
77 69 100 
76 68 104 
74 64 101 
73 77 101 
77 64 104 
76 70 99 
71 72 101 
76 71 102 
72 70 103 
75 71 103 
76 61 99 
75 72 100 
75 68 104 
74 73 97 
75 71 102 
76 73 99 
77 71 96 
74 75 101 
77 71 102 
74 70 98 
78 74 100 
76 72 101 
74 71 101 
76 73 101 
71 78 105 
71 81 108 
74 68 106 
72 72 100 
72 77 108 
73 74 105 
74 63 99 
71 64 100 
72 70 107 
71 68 103 
68 74 104 
68 77 96 
71 74 102 
68 74 100 
72 72 102 
70 79 100 
72 74 105 
68 77 103 
70 71 101 
71 81 102 
71 78 101 
70 76 102 
66 77 100 
70 74 100 
68 77 95 
70 73 101 
69 72 104 
70 77 101 
70 75 99 
66 79 102 
68 76 104 
65 79 102 
69 73 100 
74 72 104 
67 73 104 
73 74 101 
71 68 103 
73 66 99 
65 78 102 
68 74 101 
66 79 108 
72 77 102 
69 76 103 
70 76 104 
69 74 102 
70 73 101 
71 72 106 
70 71 104 
69 76 103 
66 80 103 
67 72 107 
70 75 99 
66 75 101 
72 72 100 
70 70 101 
68 75 105 
67 74 103 
67 74 100 
68 67 101 
68 76 99 
64 73 103 
68 79 103 
69 72 99 
66 75 98 
66 75 99 
64 79 107 
66 69 103 
66 74 104 
64 78 99 
68 80 105 
67 79 106 
66 79 102 
61 82 101 
66 79 99 
63 78 102 
66 78 102 
64 80 102 
65 83 107 
63 86 105 
63 81 106 
64 74 106 
70 79 102 
65 84 100 
66 84 98 
66 78 99 
66 84 104 
63 87 99 
66 88 99 
66 85 99 
67 83 101 
63 87 103 
62 93 107 
65 92 104 
69 93 101 
67 83 97 
67 85 100 
70 87 105 
70 79 102 
68 92 101 
62 87 101 
57 89 104 
44 84 107 
28 77 106 
28 69 103 
27 58 112 
21 63 109 
23 59 104 
19 53 102 
17 57 101 
20 54 102 
23 58 108 
19 54 105 
15 55 105 
10 46 96 
13 52 105 
16 51 105 
13 48 102 
12 45 108 
16 48 112 
17 58 106 
11 57 103 
10 53 102 
10 43 99 
8 38 98 
6 33 92 
6 35 100 
4 37 97 
7 33 100 
4 26 100 
6 37 100 
6 42 106 
6 32 89 
7 18 96 
9 26 102 
8 31 102 
13 36 104 
14 29 103 
10 39 100 
10 35 100 
9 28 97 
7 22 86 
11 22 96 
12 22 97 
13 30 100 
14 35 102 
13 38 104 
7 32 99 
5 30 94 
4 19 92 
5 15 98 
6 13 95 
7 15 95 
7 17 97 
5 19 95 
7 24 92 
5 23 93 
5 24 95 
6 24 94 
4 22 100 
3 15 92 
4 10 93 
9 19 96 
7 25 99 
5 25 93 
4 29 96 
3 30 101 
3 32 99 
8 19 96 
11 22 100 
13 20 102 
14 17 107 
15 20 103 
22 38 103 
21 41 112 
15 31 103 
14 31 102 
13 43 106 
17 42 107 
23 50 108 
27 48 106 
33 47 112 
23 45 108 
30 55 114 
25 52 104 
32 52 105 
33 58 111 
19 40 101 
22 39 96 
21 45 100 
7 47 103 
10 31 98 
12 41 95 
13 33 83 
17 34 96 
21 45 100 
31 54 106 
32 62 107 
37 69 111 
39 75 110 
41 64 111 
40 78 111 
45 70 107 
41 62 114 
41 70 108 
39 65 106 
29 59 107 
30 50 105 
38 56 106 
37 60 100 
35 63 106 
42 66 108 
47 75 106 
50 77 115 
49 78 110 
60 81 111 
55 78 111 
54 84 116 
58 78 116 
64 90 113 
57 79 116 
49 67 110 
44 60 107 
46 67 105 
46 74 107 
60 81 108 
67 88 111 
57 81 111 
64 92 118 
70 101 114 
64 92 116 
58 89 114 
53 70 105 
55 72 106 
54 80 110 
50 57 103 
55 65 108 
64 84 108 
64 85 111 
54 69 108 
63 81 107 
65 80 107 
73 91 115 
76 96 112 
62 89 112 
50 72 108 
33 64 107 
32 49 103 
65 78 112 
70 80 107 
85 94 124 
104 108 127 
89 103 124 
86 98 120 
87 107 118 
102 114 128 
79 102 118 
58 81 108 
50 71 110 
50 62 109 
58 76 108 
59 83 105 
78 98 120 
63 79 113 
56 66 107 
59 77 110 
60 79 109 
63 89 112 
65 90 113 
56 75 110 
47 70 109 
47 68 107 
52 65 105 
56 66 106 
58 77 112 
53 74 106 
62 79 111 
56 81 107 
47 68 105 
49 64 108 
50 74 110 
42 69 110 
35 61 104 
32 60 109 
31 57 107 
36 61 106 
29 58 105 
31 53 107 
26 46 103 
20 33 101 
18 34 106 
21 42 101 
22 44 97 
20 46 105 
18 40 99 
14 31 101 
14 29 101 
10 27 98 
12 36 95 
12 28 95 
10 28 93 
7 26 98 
5 25 90 
3 21 89 
4 22 96 
7 30 92 
10 33 97 
7 31 92 
7 28 88 
5 24 93 
3 27 83 
3 21 103 
4 15 88 
5 22 91 
5 24 96 
3 31 101 
6 32 98 
9 31 94 
7 34 93 
9 49 101 
7 40 98 
1 34 99 
6 30 95 
15 30 95 
24 53 107 
15 58 110 
9 46 104 
4 43 98 
5 41 97 
7 38 101 
11 41 101 
9 44 100 
13 49 100 
11 43 104 
17 48 99 
26 57 102 
32 58 106 
35 60 100 
37 62 97 
38 60 103 
41 63 105 
39 58 105 
36 58 106 
40 58 102 
41 59 100 
40 59 108 
45 65 110 
49 72 110 
57 66 109 
49 70 111 
49 61 102 
50 68 106 
53 72 103 
55 63 101 
57 63 101 
57 61 98 
52 62 102 
55 54 103 
58 56 98 
55 59 101 
54 60 104 
54 61 97 
53 66 97 
53 67 98 
61 55 98 
59 57 94 
58 60 96 
52 54 98 
58 51 96 
54 55 96 
54 53 96 
60 55 96 
63 62 100 
65 60 98 
65 60 99 
66 65 99 
62 65 98 
60 65 101 
64 62 100 
65 66 102 
64 65 98 
68 63 101 
66 69 98 
69 65 101 
67 62 96 
67 71 100 
67 63 93 
65 63 96 
66 60 95 
66 63 100 
66 66 102 
66 67 98 
71 59 101 
70 68 98 
69 59 100 
65 62 96 
63 62 101 
64 65 96 
66 62 99 
65 63 99 
56 70 100 
60 59 97 
64 62 102 
65 60 100 
66 64 99 
63 60 101 
66 63 100 
67 62 96 
68 67 102 
67 62 101 
65 62 99 
65 69 96 
64 64 97 
70 63 100 
69 62 96 
72 63 99 
69 62 98 
73 62 99 
71 59 98 
69 65 100 
70 61 96 
69 64 101 
65 62 102 
64 65 97 
68 59 90 
68 59 96 
68 57 94 
72 60 100 
68 59 97 
69 60 98 
66 59 99 
68 61 94 
62 255 66 
80 82 98 
75 74 104 
79 75 101 
78 75 98 
78 80 104 
77 76 96 
76 81 99 
79 76 105 
78 73 98 
77 77 105 
75 83 98 
77 77 100 
77 80 101 
79 74 96 
79 79 101 
78 75 95 
77 78 100 
78 71 97 
83 72 99 
79 82 100 
77 81 103 
75 77 103 
77 80 98 
77 74 102 
77 70 100 
79 71 98 
77 75 102 
74 73 104 
76 74 105 
75 82 99 
79 77 102 
77 75 101 
76 79 104 
77 78 103 
75 76 105 
78 78 104 
74 77 104 
76 75 101 
78 76 100 
75 77 100 
78 79 97 
79 87 99 
75 79 101 
74 77 102 
74 76 101 
77 74 96 
75 71 100 
77 71 102 
73 69 96 
75 71 101 
78 69 97 
73 76 100 
76 72 101 
74 73 101 
78 69 98 
76 69 101 
78 72 104 
76 66 106 
74 72 102 
72 70 104 
72 71 100 
75 74 100 
65 81 102 
78 70 107 
77 67 99 
76 75 102 
75 63 98 
71 70 103 
72 72 106 
74 75 99 
74 73 101 
75 71 97 
74 66 103 
74 70 99 
74 68 104 
75 69 100 
70 79 101 
73 72 104 
72 75 103 
73 74 106 
74 71 96 
77 73 101 
76 68 106 
73 74 98 
71 73 105 
73 67 103 
76 67 105 
76 76 105 
67 66 98 
74 73 100 
71 71 98 
75 74 100 
74 69 108 
70 76 100 
68 74 98 
69 78 102 
71 64 103 
73 76 99 
68 71 105 
70 74 102 
69 77 102 
70 69 99 
67 76 106 
70 78 104 
69 77 99 
72 75 101 
73 74 102 
69 79 103 
74 74 99 
68 77 101 
69 73 102 
72 74 102 
67 66 98 
72 66 102 
68 70 102 
69 75 101 
71 67 100 
69 72 101 
69 77 103 
72 74 100 
70 80 103 
71 77 104 
73 73 100 
68 75 102 
67 75 105 
64 76 102 
67 74 99 
70 74 101 
66 72 100 
67 68 101 
67 69 100 
68 71 102 
71 74 107 
65 77 101 
71 69 103 
68 75 104 
66 70 100 
67 73 105 
64 73 106 
70 67 100 
63 67 102 
68 66 99 
67 72 102 
66 74 98 
69 74 103 
64 72 108 
67 69 102 
68 73 105 
64 74 105 
65 75 102 
68 73 107 
64 81 104 
66 77 106 
64 77 104 
61 78 104 
66 75 101 
66 74 107 
64 77 103 
62 76 104 
68 83 104 
62 80 105 
63 87 100 
69 80 98 
68 77 99 
63 79 103 
64 81 103 
63 86 102 
63 81 104 
68 86 103 
63 82 104 
69 86 106 
62 83 106 
66 83 105 
65 86 106 
63 86 104 
70 82 103 
64 88 109 
58 87 104 
50 90 108 
49 83 108 
36 73 105 
26 65 104 
25 68 95 
31 68 116 
17 63 107 
19 59 99 
16 56 110 
23 51 102 
19 61 109 
15 62 107 
15 55 102 
13 49 105 
12 44 106 
14 48 106 
15 51 108 
17 50 106 
15 55 111 
16 59 111 
19 57 108 
13 62 107 
6 48 103 
7 46 94 
8 39 96 
5 40 99 
4 43 102 
7 38 103 
5 39 96 
6 40 98 
5 38 92 
3 33 89 
5 37 98 
5 35 94 
8 39 102 
15 39 103 
14 40 104 
11 46 102 
10 40 98 
7 36 92 
5 30 94 
6 16 84 
8 23 97 
4 25 98 
5 35 89 
6 35 94 
6 34 94 
6 33 94 
6 21 93 
7 23 97 
5 25 94 
3 25 94 
3 25 94 
4 18 90 
5 28 91 
6 24 93 
6 25 96 
9 28 94 
6 28 98 
7 26 94 
3 22 97 
2 22 88 
4 20 95 
3 19 99 
5 19 94 
6 23 103 
11 24 98 
13 31 107 
12 35 104 
18 32 104 
26 46 107 
21 47 112 
19 47 106 
17 55 101 
16 46 102 
16 42 106 
16 45 107 
15 40 105 
12 39 104 
15 44 99 
21 52 107 
19 58 110 
14 48 104 
22 54 107 
29 64 107 
20 61 104 
18 59 101 
7 44 95 
13 48 98 
10 51 99 
9 44 99 
21 48 99 
27 59 108 
23 53 102 
34 72 111 
42 73 100 
46 78 114 
36 69 114 
31 60 99 
28 59 104 
22 48 103 
24 49 100 
33 61 104 
34 64 104 
28 48 103 
28 50 100 
36 56 110 
41 70 114 
43 71 115 
48 68 118 
42 71 110 
37 76 112 
44 73 112 
41 76 112 
31 73 110 
31 63 104 
44 71 111 
42 69 109 
39 66 111 
47 67 104 
49 73 109 
65 86 112 
67 90 114 
62 88 114 
55 85 105 
55 81 109 
61 76 107 
62 85 114 
58 73 105 
54 65 109 
54 70 105 
68 88 117 
62 84 111 
57 70 110 
59 79 104 
62 82 113 
60 78 109 
61 75 109 
69 88 110 
74 87 107 
67 84 106 
70 83 112 
76 88 114 
76 90 108 
82 101 117 
79 100 112 
65 94 106 
57 86 114 
43 68 107 
62 76 112 
81 95 116 
78 79 106 
101 115 128 
107 123 128 
95 116 122 
96 108 124 
92 105 124 
77 106 115 
66 89 113 
60 82 113 
54 68 108 
68 87 112 
71 93 111 
79 97 117 
62 77 112 
59 81 108 
67 88 112 
63 80 112 
71 90 113 
68 97 113 
60 79 111 
57 76 110 
57 74 108 
57 74 109 
58 72 106 
63 79 110 
58 79 108 
65 87 111 
66 94 113 
58 84 113 
60 77 112 
57 75 114 
48 75 107 
43 72 108 
35 66 110 
41 63 105 
38 58 106 
33 58 106 
39 54 109 
35 52 111 
30 46 111 
27 44 102 
22 42 104 
30 50 104 
33 55 110 
27 46 104 
17 36 98 
17 36 102 
14 34 103 
13 30 95 
14 35 98 
15 38 95 
11 28 92 
8 23 94 
6 20 88 
6 28 86 
7 32 93 
7 30 91 
4 26 95 
6 26 97 
6 25 92 
6 22 92 
6 27 92 
9 21 95 
6 31 97 
4 37 99 
3 31 99 
4 29 95 
4 34 101 
3 31 97 
4 31 98 
6 33 97 
9 37 100 
9 43 96 
14 51 99 
12 54 106 
2 33 105 
1 25 98 
4 30 92 
7 34 102 
13 39 103 
15 42 97 
18 45 99 
19 42 100 
16 47 100 
18 47 104 
24 50 103 
28 51 104 
33 52 104 
38 55 101 
39 67 110 
34 57 105 
41 61 105 
44 52 107 
46 64 107 
44 62 108 
45 60 107 
41 53 104 
47 61 104 
50 60 105 
42 55 104 
49 56 104 
45 55 106 
48 57 102 
52 59 103 
53 51 101 
50 54 100 
47 57 96 
48 53 105 
45 61 100 
50 58 102 
46 60 106 
39 51 100 
41 49 104 
49 57 102 
55 59 95 
57 68 96 
52 68 103 
48 53 96 
53 60 100 
51 54 99 
50 47 100 
50 51 98 
58 54 100 
61 58 96 
61 64 98 
66 69 100 
67 71 103 
66 65 102 
67 66 95 
64 71 103 
65 61 99 
66 64 99 
68 67 104 
65 66 99 
66 61 99 
64 69 101 
62 62 100 
62 63 94 
67 67 97 
62 66 100 
65 72 99 
68 68 101 
67 60 95 
66 61 97 
67 63 99 
66 61 99 
63 63 99 
66 60 102 
66 65 98 
62 66 101 
59 62 101 
61 56 102 
65 60 101 
63 64 97 
66 64 102 
64 59 99 
64 65 98 
64 64 102 
65 62 102 
63 68 102 
65 65 101 
67 60 99 
66 63 96 
67 67 95 
71 66 93 
73 62 99 
69 56 98 
67 59 97 
67 61 99 
67 57 101 
67 60 96 
71 63 102 
64 60 103 
64 58 96 
67 60 96 
70 62 100 
67 60 99 
69 61 99 
66 61 95 
66 61 98 
64 65 97 
69 63 95 
59 255 70 
78 79 102 
78 70 101 
78 77 100 
81 73 106 
78 76 100 
76 76 100 
75 77 103 
80 71 102 
77 70 101 
80 76 102 
75 80 102 
73 78 98 
77 79 103 
75 74 100 
78 80 99 
80 74 99 
74 76 102 
77 77 99 
75 80 105 
78 82 102 
77 78 98 
71 78 102 
79 80 99 
78 78 100 
75 78 100 
73 74 102 
78 77 100 
77 72 103 
78 76 104 
80 85 83 
76 77 106 
78 81 98 
75 76 103 
78 80 103 
75 87 101 
76 75 101 
75 79 101 
74 80 100 
76 79 99 
78 71 104 
80 75 101 
77 74 93 
76 80 96 
73 71 99 
75 65 98 
72 76 104 
74 68 103 
80 64 91 
76 74 104 
76 67 105 
77 70 98 
78 75 101 
77 70 105 
72 67 107 
74 68 95 
75 72 99 
73 75 99 
73 68 98 
70 66 103 
74 71 98 
73 68 99 
76 71 103 
72 67 99 
73 70 102 
76 67 105 
77 66 103 
77 72 100 
74 69 101 
74 67 94 
74 73 100 
76 66 100 
76 69 102 
77 77 100 
76 70 104 
73 73 102 
76 72 101 
72 78 102 
76 69 102 
73 72 105 
72 72 100 
71 69 104 
73 73 103 
72 69 100 
76 64 105 
71 68 100 
71 69 102 
75 75 103 
71 72 106 
73 74 98 
70 72 101 
73 70 105 
72 73 103 
71 73 109 
75 75 103 
70 75 102 
73 75 105 
73 71 101 
67 79 104 
75 74 93 
63 79 102 
65 75 99 
69 76 101 
70 72 95 
72 77 101 
69 83 103 
66 75 104 
70 80 106 
71 80 106 
67 75 101 
71 76 101 
75 70 103 
67 70 101 
74 65 102 
71 81 104 
69 63 104 
70 73 104 
69 68 102 
71 73 104 
65 75 101 
69 73 100 
70 75 106 
68 79 103 
72 78 102 
66 79 101 
66 67 99 
70 65 100 
71 74 104 
70 75 103 
68 70 100 
64 76 105 
68 75 106 
67 72 99 
67 70 108 
66 69 106 
71 71 103 
68 73 106 
68 71 106 
71 71 106 
68 69 104 
68 63 104 
64 71 101 
64 72 106 
63 76 106 
65 71 98 
67 75 103 
69 76 104 
64 77 101 
68 71 99 
70 69 101 
68 72 102 
66 74 104 
67 78 104 
66 76 103 
65 75 102 
63 83 105 
69 81 103 
64 82 104 
65 80 106 
64 76 102 
62 74 101 
62 80 105 
65 86 101 
59 85 105 
66 79 106 
63 83 101 
68 77 107 
64 83 102 
63 89 105 
69 80 105 
62 80 104 
66 81 104 
67 80 104 
70 84 100 
63 83 105 
63 84 102 
47 84 105 
46 89 108 
45 86 107 
38 74 107 
31 73 103 
20 67 106 
21 63 107 
22 56 105 
20 63 109 
24 49 103 
26 63 108 
16 55 104 
19 58 107 
15 50 106 
10 47 102 
12 47 108 
16 52 107 
18 59 116 
19 55 111 
16 57 108 
20 66 114 
14 59 112 
12 59 105 
10 59 107 
8 47 107 
9 39 97 
12 44 102 
12 47 106 
10 37 99 
5 35 94 
6 37 98 
1 30 94 
3 28 91 
2 27 91 
6 25 89 
4 40 93 
8 42 94 
10 45 96 
7 47 100 
9 33 93 
4 31 97 
6 19 91 
4 22 86 
5 15 83 
10 25 92 
5 27 96 
2 21 96 
6 13 94 
8 22 90 
13 30 96 
11 34 104 
10 31 100 
3 31 96 
5 22 91 
9 19 102 
12 18 107 
7 27 103 
8 30 96 
5 27 100 
2 21 95 
6 20 98 
5 24 102 
7 25 106 
8 22 104 
7 20 100 
11 34 106 
7 24 99 
12 34 99 
18 36 98 
19 51 104 
12 38 98 
10 43 94 
11 38 95 
12 39 98 
10 37 99 
9 26 96 
11 35 94 
14 46 97 
11 36 94 
9 44 97 
9 45 99 
9 37 92 
6 41 96 
8 48 104 
2 30 95 
2 23 89 
0 22 91 
0 25 95 
0 29 95 
0 21 89 
3 28 96 
2 24 95 
4 31 91 
6 30 97 
11 41 99 
18 44 95 
23 53 96 
28 56 102 
29 64 106 
23 53 102 
23 46 98 
27 50 109 
26 59 98 
22 58 94 
20 57 105 
18 58 99 
15 50 99 
9 41 92 
10 35 89 
5 31 96 
8 35 89 
8 38 96 
7 33 96 
10 21 93 
8 29 96 
13 34 102 
15 41 101 
14 31 102 
26 39 103 
34 51 102 
40 53 111 
38 62 105 
51 70 108 
51 76 108 
51 73 107 
57 82 108 
60 83 109 
54 79 112 
57 80 103 
64 77 107 
63 75 106 
63 76 105 
67 81 108 
59 79 104 
62 79 106 
69 95 110 
68 88 110 
68 90 114 
70 94 111 
73 87 116 
74 82 112 
68 90 107 
73 94 110 
83 92 115 
87 99 121 
83 93 114 
84 93 113 
90 105 115 
99 117 121 
85 106 120 
70 92 110 
59 83 104 
62 80 106 
78 90 117 
78 88 104 
100 114 130 
111 120 127 
108 123 129 
98 115 126 
89 99 119 
82 102 117 
75 94 115 
75 88 118 
69 83 113 
70 81 112 
75 90 114 
71 86 114 
63 86 112 
70 83 117 
72 82 113 
66 76 112 
69 78 114 
68 90 111 
64 85 109 
65 85 113 
66 85 110 
62 83 112 
67 84 112 
65 79 109 
63 79 108 
67 83 112 
60 81 113 
57 73 109 
60 78 113 
59 77 111 
56 83 110 
53 77 109 
48 66 105 
55 68 112 
50 71 111 
48 66 112 
46 67 111 
38 52 109 
32 48 113 
28 49 109 
26 53 108 
29 60 105 
25 52 106 
22 44 105 
20 43 105 
21 39 101 
19 40 101 
15 35 106 
12 35 107 
12 32 97 
16 47 92 
20 49 97 
13 38 100 
5 21 99 
6 13 90 
8 23 85 
9 36 90 
11 38 95 
9 26 96 
7 23 97 
7 20 93 
14 34 90 
10 35 94 
8 31 96 
4 29 103 
4 33 98 
3 27 99 
6 30 96 
9 29 96 
7 36 99 
7 41 96 
3 42 98 
3 34 100 
3 26 98 
4 25 101 
8 34 102 
18 41 98 
18 47 103 
23 51 99 
28 50 105 
26 55 98 
24 48 100 
26 50 105 
24 53 104 
29 52 103 
30 50 103 
26 53 104 
31 55 101 
23 49 104 
26 41 104 
28 45 109 
28 47 103 
34 57 106 
40 61 107 
48 64 107 
58 69 113 
58 64 106 
57 63 105 
52 64 103 
54 62 104 
50 64 104 
52 71 104 
56 64 105 
59 69 107 
48 58 106 
48 57 98 
56 59 102 
58 52 103 
56 48 105 
54 55 102 
55 53 102 
49 45 99 
43 44 100 
37 46 99 
31 51 95 
42 50 94 
46 56 105 
51 55 96 
59 62 96 
66 61 98 
55 60 102 
51 59 98 
56 58 99 
50 59 99 
49 58 97 
50 59 102 
39 69 97 
55 70 89 
62 79 97 
69 71 96 
67 65 99 
67 67 97 
63 64 99 
66 68 98 
65 68 99 
66 65 98 
67 63 92 
64 64 93 
64 63 98 
67 71 96 
63 69 99 
65 67 96 
66 60 96 
65 64 101 
61 65 100 
65 69 102 
65 64 100 
62 67 101 
58 60 101 
58 58 102 
62 63 98 
62 63 101 
64 60 96 
64 59 95 
65 66 100 
66 64 99 
63 64 106 
62 66 100 
66 60 102 
65 62 101 
65 64 99 
66 61 97 
71 62 98 
68 62 99 
70 59 98 
71 58 101 
67 60 93 
71 59 98 
68 65 97 
69 57 96 
67 60 96 
66 64 104 
68 67 99 
69 63 92 
68 53 98 
67 63 100 
67 65 97 
66 53 103 
67 54 100 
64 59 98 
67 61 100 
58 255 68 
77 75 104 
77 71 103 
76 80 101 
76 74 101 
75 79 105 
74 80 101 
75 78 104 
78 79 99 
78 74 98 
79 69 101 
78 80 102 
75 80 98 
77 83 103 
81 74 99 
80 72 103 
77 72 97 
74 77 106 
75 81 103 
80 72 101 
78 76 100 
75 67 100 
76 77 103 
79 80 104 
77 74 102 
76 72 99 
79 78 98 
79 76 103 
79 76 101 
78 80 103 
73 80 96 
76 79 101 
78 72 105 
76 78 101 
76 78 101 
77 79 105 
77 76 99 
74 81 102 
75 82 104 
71 79 99 
74 79 99 
76 76 105 
76 81 95 
79 78 102 
73 67 102 
72 71 99 
71 79 101 
78 71 96 
71 74 99 
76 65 95 
74 67 102 
73 76 100 
75 76 101 
76 77 98 
77 71 101 
72 73 95 
71 67 98 
74 68 102 
72 67 101 
71 62 99 
76 71 104 
78 70 100 
70 76 100 
76 62 103 
73 59 100 
72 65 105 
75 70 101 
74 72 99 
70 68 102 
74 63 104 
79 76 100 
74 74 103 
75 68 95 
78 72 104 
73 67 103 
70 70 101 
76 74 102 
75 70 102 
72 71 101 
73 70 101 
75 71 104 
72 74 101 
77 70 106 
75 70 105 
71 68 103 
72 68 103 
70 71 103 
74 68 101 
76 74 102 
73 74 99 
71 74 101 
77 71 99 
72 75 100 
70 72 106 
70 76 106 
70 82 104 
72 77 100 
72 76 100 
72 77 105 
70 78 96 
71 72 100 
71 72 98 
70 77 102 
68 78 100 
69 75 104 
72 75 98 
68 82 100 
69 78 104 
70 77 106 
63 71 104 
70 66 105 
70 70 105 
68 72 104 
66 67 101 
69 71 107 
68 74 99 
70 72 104 
73 74 98 
70 72 105 
68 72 98 
68 74 98 
66 71 105 
69 71 103 
70 82 103 
69 77 104 
67 71 98 
70 72 101 
65 72 101 
69 68 102 
73 65 102 
66 74 104 
67 75 103 
66 70 99 
69 73 104 
70 71 105 
70 68 102 
65 71 106 
68 71 103 
69 65 106 
66 67 105 
68 66 102 
68 71 101 
59 73 104 
67 74 102 
69 73 99 
69 73 105 
70 74 103 
71 66 105 
65 73 104 
69 66 101 
69 65 105 
66 75 104 
66 73 105 
67 75 108 
65 75 107 
63 80 100 
67 72 106 
67 76 107 
66 77 106 
65 76 105 
62 78 104 
66 75 102 
64 82 107 
63 78 104 
65 75 105 
66 78 104 
66 78 105 
65 81 104 
67 80 101 
69 79 103 
65 81 101 
68 80 106 
60 76 102 
57 90 105 
52 79 102 
54 77 100 
48 75 109 
40 72 105 
30 73 111 
17 64 107 
18 54 101 
23 55 106 
21 57 105 
21 57 105 
18 61 109 
18 55 104 
14 53 102 
25 58 106 
18 44 107 
17 48 106 
19 52 109 
20 59 114 
20 67 108 
18 59 112 
19 59 111 
13 55 111 
12 62 109 
9 47 99 
14 43 103 
10 53 106 
11 48 103 
6 51 103 
9 44 98 
10 43 98 
8 41 97 
1 35 91 
2 26 88 
1 21 84 
4 19 93 
4 28 94 
4 25 98 
3 31 96 
6 33 94 
10 34 100 
6 30 101 
7 33 98 
1 29 97 
3 17 84 
2 11 89 
5 23 92 
5 19 94 
9 18 91 
10 24 98 
10 29 100 
10 28 99 
9 34 97 
7 22 93 
6 17 98 
8 21 102 
14 27 102 
13 40 109 
12 36 108 
3 30 104 
4 19 98 
8 28 101 
14 31 104 
10 33 110 
15 35 105 
15 37 109 
10 37 107 
12 37 99 
7 39 100 
10 39 96 
12 36 98 
11 31 97 
11 28 99 
9 21 96 
12 23 94 
6 31 96 
5 24 95 
1 22 91 
2 15 87 
0 7 93 
2 10 92 
2 12 96 
4 12 93 
2 22 94 
0 12 86 
0 11 88 
4 10 89 
7 11 96 
9 18 101 
5 12 98 
5 20 94 
9 16 93 
15 30 100 
12 25 99 
4 26 101 
7 29 97 
4 33 96 
3 30 88 
1 30 96 
4 31 83 
1 33 90 
4 34 97 
8 37 94 
7 24 91 
7 18 91 
5 25 99 
5 18 94 
13 26 90 
12 25 101 
16 28 100 
20 27 100 
28 47 105 
23 39 107 
32 36 106 
34 55 103 
41 57 111 
44 56 106 
44 54 108 
48 63 112 
54 68 116 
60 72 115 
68 84 116 
76 93 119 
78 88 117 
67 95 120 
58 86 115 
50 71 110 
45 68 108 
54 67 109 
62 76 112 
61 78 106 
66 86 111 
76 87 112 
82 99 116 
84 102 119 
81 98 114 
87 106 122 
78 105 116 
77 92 113 
87 100 113 
88 99 117 
86 96 122 
87 95 118 
90 102 116 
86 109 118 
93 107 118 
101 115 125 
97 117 122 
96 114 122 
92 103 118 
94 103 115 
108 117 126 
101 116 122 
90 110 123 
84 109 119 
74 96 115 
81 98 118 
88 97 117 
96 112 122 
104 120 123 
114 126 131 
98 110 127 
89 100 121 
87 96 117 
81 95 119 
77 82 118 
80 79 111 
74 79 109 
71 83 114 
68 82 109 
66 81 110 
63 77 108 
61 75 110 
60 75 106 
57 71 111 
60 74 108 
63 82 109 
61 83 111 
58 85 111 
56 68 107 
65 83 110 
60 77 113 
61 77 106 
66 83 114 
64 80 115 
65 78 110 
64 79 114 
62 75 113 
60 78 114 
59 79 114 
55 81 114 
56 73 113 
57 69 109 
51 66 111 
47 64 112 
47 59 111 
45 64 114 
31 53 108 
21 45 103 
19 36 105 
17 37 102 
17 32 101 
15 30 103 
20 38 104 
24 49 103 
23 50 109 
20 42 106 
14 32 101 
12 35 101 
17 43 97 
24 53 101 
21 44 103 
11 24 103 
8 14 94 
7 20 87 
9 35 88 
10 34 92 
9 21 97 
9 16 93 
13 23 92 
11 31 91 
7 36 93 
6 30 97 
7 32 100 
10 29 97 
12 42 103 
6 37 102 
4 32 102 
3 32 98 
3 32 99 
5 29 98 
8 27 97 
12 40 99 
14 44 98 
15 51 101 
18 52 100 
15 52 102 
19 44 98 
13 44 101 
13 48 101 
18 45 104 
20 46 101 
31 50 101 
23 43 101 
24 46 105 
23 54 108 
26 53 103 
29 50 100 
36 54 104 
35 57 103 
36 55 107 
34 54 109 
42 50 107 
52 62 107 
55 76 112 
51 68 107 
44 72 102 
45 65 101 
43 65 105 
50 67 107 
53 67 105 
51 64 104 
50 61 105 
54 64 97 
59 69 100 
59 73 100 
61 65 98 
59 66 99 
60 65 104 
60 65 100 
55 60 100 
49 48 103 
46 45 99 
46 49 104 
45 49 105 
45 48 100 
49 60 98 
53 64 101 
54 63 103 
51 55 101 
48 55 97 
49 49 99 
48 47 96 
34 44 101 
15 25 99 
15 27 82 
24 50 68 
55 71 68 
68 67 92 
63 65 98 
66 68 99 
65 67 92 
66 70 100 
69 69 101 
66 60 98 
64 70 96 
69 69 98 
64 66 98 
68 68 99 
66 65 99 
68 64 101 
67 62 99 
64 63 100 
65 65 102 
64 67 100 
58 59 101 
59 54 97 
63 61 98 
63 68 99 
66 62 96 
