262144 3
57 224 214 
57 224 217 
65 225 214 
62 233 216 
57 225 219 
66 231 213 
64 218 215 
67 225 217 
61 232 229 
73 236 230 
69 230 216 
72 222 225 
69 207 211 
71 223 218 
73 217 223 
72 223 212 
81 207 212 
88 203 219 
114 202 201 
162 184 220 
152 218 219 
166 214 216 
167 206 213 
167 200 204 
167 183 213 
139 128 170 
147 150 178 
153 167 185 
150 190 217 
182 238 241 
179 242 235 
179 229 232 
163 154 201 
139 110 181 
150 127 178 
157 117 180 
172 141 205 
164 114 193 
118 85 142 
159 164 181 
178 173 201 
182 188 222 
174 129 213 
140 89 172 
119 74 175 
116 73 169 
122 71 174 
112 68 167 
124 68 168 
113 59 169 
128 79 176 
116 62 171 
119 75 170 
112 62 159 
90 51 127 
98 51 130 
81 52 122 
111 85 145 
90 51 115 
68 41 92 
71 41 85 
74 43 105 
79 47 134 
81 45 90 
85 58 119 
93 59 158 
105 68 162 
112 69 180 
104 66 141 
116 66 156 
95 63 153 
116 84 164 
116 77 173 
121 87 144 
92 83 137 
76 145 168 
99 207 214 
80 198 210 
66 209 219 
58 212 219 
66 216 217 
59 218 214 
64 216 216 
61 221 214 
58 216 213 
63 217 215 
63 209 211 
60 216 211 
54 217 220 
59 210 209 
57 212 214 
53 209 215 
57 214 214 
51 206 216 
53 216 215 
55 211 218 
55 214 214 
47 206 214 
45 206 208 
49 211 213 
54 213 210 
55 214 220 
48 210 214 
51 206 210 
50 211 215 
57 207 211 
49 200 213 
43 199 207 
43 202 212 
42 203 208 
46 202 210 
38 208 213 
42 207 213 
39 198 203 
42 201 206 
42 199 212 
39 200 206 
40 197 213 
37 197 204 
34 189 191 
30 186 194 
38 201 191 
36 194 200 
41 194 200 
39 190 196 
36 190 181 
34 187 180 
35 204 202 
42 198 198 
33 204 206 
46 202 205 
41 210 215 
43 208 210 
49 204 216 
48 204 211 
50 205 211 
47 192 215 
48 118 145 
33 65 85 
45 184 168 
61 165 190 
35 156 177 
55 207 217 
67 219 221 
76 210 218 
61 210 214 
70 209 213 
54 210 217 
61 211 210 
61 199 212 
57 212 218 
63 214 217 
51 206 217 
62 206 214 
51 199 214 
59 201 210 
57 207 215 
56 208 217 
62 204 209 
48 200 212 
60 211 213 
53 202 216 
65 212 212 
57 201 209 
53 201 209 
61 201 214 
43 200 209 
55 204 211 
41 199 206 
55 198 206 
47 196 204 
51 193 202 
48 204 217 
45 200 211 
51 198 213 
46 196 205 
54 204 213 
46 200 211 
51 193 213 
60 172 213 
46 196 214 
50 200 217 
43 191 213 
52 202 220 
45 202 217 
56 206 215 
45 200 212 
45 199 216 
46 195 214 
40 198 210 
43 196 208 
29 182 193 
49 202 214 
38 192 211 
42 191 210 
42 199 218 
40 190 209 
46 192 207 
40 166 193 
46 127 150 
44 74 103 
49 53 83 
51 49 84 
48 43 69 
48 37 60 
43 33 48 
46 35 53 
46 31 50 
49 36 49 
47 34 47 
49 35 48 
44 31 44 
45 33 48 
48 38 53 
45 32 47 
49 50 61 
47 56 72 
46 64 88 
45 53 75 
43 51 68 
45 45 70 
45 41 61 
46 43 60 
45 35 48 
47 35 48 
45 31 48 
47 29 40 
49 34 46 
46 31 44 
46 30 41 
45 32 47 
47 37 45 
46 39 52 
47 43 64 
40 49 69 
44 79 94 
41 111 141 
32 158 168 
36 179 209 
37 192 216 
50 198 220 
39 198 223 
45 191 217 
39 182 214 
35 183 199 
38 166 192 
51 190 207 
52 89 129 
40 66 87 
49 83 109 
38 115 140 
41 126 157 
35 128 155 
40 118 145 
42 121 155 
38 138 154 
45 129 152 
32 150 173 
39 165 172 
33 180 199 
39 183 207 
35 189 201 
40 188 205 
47 199 216 
37 199 218 
48 198 220 
43 196 212 
47 206 219 
46 194 212 
46 196 216 
49 192 223 
35 191 217 
53 191 222 
45 192 223 
48 181 219 
46 197 224 
137 247 250 
192 255 255 
192 255 255 
205 255 255 
199 255 255 
202 255 255 
170 245 247 
187 248 255 
164 240 253 
178 253 247 
167 241 244 
142 230 236 
155 237 231 
149 220 238 
146 213 224 
142 197 220 
139 208 221 
151 190 225 
134 168 218 
145 185 222 
153 132 209 
152 139 214 
149 132 209 
161 114 206 
143 114 205 
142 87 188 
144 99 194 
149 94 179 
158 97 188 
144 92 191 
153 88 179 
145 90 188 
148 79 183 
145 78 190 
151 86 179 
154 74 169 
135 80 185 
139 70 171 
142 72 164 
144 72 179 
143 66 163 
140 75 171 
135 67 171 
130 61 166 
137 70 163 
132 63 163 
133 63 149 
126 65 162 
133 65 162 
129 63 152 
126 61 158 
121 56 122 
113 56 136 
127 60 124 
105 52 97 
112 52 102 
96 43 76 
92 42 68 
86 40 70 
81 38 55 
85 39 60 
73 36 55 
82 39 50 
70 35 55 
77 38 50 
75 37 58 
82 39 58 
83 40 51 
83 41 69 
105 50 72 
98 46 79 
120 51 104 
104 52 99 
112 50 121 
120 59 140 
112 57 126 
122 59 137 
110 54 132 
124 59 136 
107 57 155 
123 63 145 
105 59 155 
110 59 142 
88 37 88 
109 62 124 
152 88 169 
128 79 164 
120 59 123 
86 39 74 
78 33 67 
70 32 57 
82 37 61 
116 54 102 
121 69 133 
154 80 151 
143 75 162 
162 88 156 
154 82 175 
151 79 158 
146 74 166 
137 69 160 
146 70 154 
128 69 149 
135 66 144 
119 60 130 
117 57 126 
119 58 114 
106 49 98 
98 44 97 
79 38 79 
87 37 79 
72 32 74 
74 32 63 
68 29 71 
73 33 72 
72 30 69 
64 27 75 
75 32 73 
71 29 82 
88 38 88 
98 46 104 
114 60 138 
127 80 156 
138 102 188 
165 129 193 
168 129 191 
181 146 195 
171 141 198 
172 127 191 
167 131 191 
159 103 189 
121 94 180 
186 255 255 
63 51 154 
60 41 162 
65 48 153 
64 47 158 
58 45 161 
60 45 152 
55 46 166 
62 49 153 
58 46 155 
60 49 164 
57 44 143 
61 46 156 
63 47 164 
63 46 143 
67 48 167 
66 49 155 
68 53 157 
61 49 165 
65 48 153 
66 49 158 
65 52 160 
67 51 141 
62 47 163 
69 54 163 
64 53 154 
68 48 159 
66 51 151 
66 54 164 
63 49 158 
60 47 151 
68 51 167 
62 53 156 
69 50 156 
65 53 174 
69 50 150 
72 55 168 
71 56 165 
75 65 170 
78 68 180 
85 69 175 
85 83 195 
98 81 193 
99 99 195 
112 98 204 
109 115 183 
109 123 203 
113 120 209 
109 138 202 
107 139 209 
106 182 214 
121 174 207 
112 198 226 
130 220 219 
131 210 222 
126 226 236 
134 222 231 
143 244 239 
157 242 239 
150 236 240 
140 191 233 
122 118 204 
109 83 175 
105 67 159 
99 68 135 
99 63 146 
95 71 149 
106 65 148 
101 70 167 
109 78 155 
106 69 171 
112 76 179 
116 72 168 
113 81 177 
120 77 177 
110 79 186 
121 90 188 
115 81 178 
127 94 184 
121 82 186 
125 96 194 
136 98 187 
129 98 186 
136 94 179 
116 78 183 
117 78 163 
104 92 165 
74 170 196 
77 221 221 
85 225 227 
81 230 233 
73 228 228 
73 233 228 
66 226 221 
66 224 217 
68 218 213 
59 227 212 
59 218 214 
59 224 205 
60 225 218 
58 226 209 
58 228 209 
60 213 218 
62 222 216 
61 229 223 
59 219 220 
61 232 221 
66 224 218 
64 232 225 
59 229 223 
62 233 227 
67 224 223 
69 235 225 
68 231 220 
63 223 211 
70 186 184 
78 153 200 
73 192 210 
100 152 194 
71 114 164 
108 178 224 
156 158 200 
151 195 202 
184 239 235 
160 165 203 
175 221 220 
184 226 238 
170 154 216 
149 141 174 
137 112 178 
144 122 168 
129 110 178 
146 143 203 
162 191 211 
168 225 227 
203 246 255 
197 235 253 
198 183 247 
166 136 202 
147 85 173 
125 105 141 
175 215 233 
188 192 242 
174 218 237 
198 216 237 
174 187 214 
166 128 194 
136 81 177 
122 78 165 
130 75 178 
112 69 180 
125 76 179 
118 70 178 
117 78 171 
139 80 177 
131 85 183 
128 75 166 
99 52 110 
88 54 137 
82 45 95 
79 45 88 
83 44 87 
78 45 84 
71 42 102 
71 38 92 
75 43 125 
76 45 131 
80 49 86 
77 48 106 
110 75 158 
115 63 155 
89 51 115 
94 50 93 
92 55 125 
109 69 125 
109 65 119 
114 72 159 
115 64 146 
84 70 129 
101 102 162 
129 209 220 
131 165 181 
64 175 167 
64 214 215 
72 219 233 
61 218 215 
70 214 218 
63 219 212 
59 217 215 
61 215 217 
60 222 216 
59 214 216 
60 223 219 
65 220 218 
53 213 213 
53 210 217 
50 208 207 
52 211 207 
49 211 215 
48 213 211 
53 206 214 
49 210 212 
51 209 215 
48 212 216 
56 209 215 
59 211 215 
48 212 216 
46 204 213 
48 209 210 
48 216 219 
46 207 209 
46 206 215 
45 204 209 
45 204 211 
41 211 212 
43 207 212 
42 203 208 
45 201 202 
41 209 212 
41 195 204 
39 206 209 
35 200 205 
36 192 200 
30 183 195 
32 182 194 
29 166 171 
40 183 194 
36 183 181 
37 179 184 
38 159 159 
40 175 188 
38 190 199 
35 197 205 
39 202 203 
38 205 206 
44 209 213 
48 201 214 
49 196 210 
47 205 210 
43 207 210 
53 206 212 
46 160 195 
39 86 112 
39 175 162 
60 201 201 
50 203 209 
60 216 216 
75 212 217 
71 213 220 
71 209 219 
67 210 222 
68 218 220 
61 210 218 
55 200 217 
64 201 213 
58 205 217 
63 210 216 
55 207 214 
60 209 215 
59 201 214 
59 208 209 
63 210 218 
55 205 205 
60 208 207 
51 202 212 
55 208 211 
58 206 217 
55 202 208 
49 202 210 
45 205 210 
54 199 207 
45 192 211 
52 198 208 
46 203 205 
48 199 208 
46 195 201 
49 194 210 
51 196 208 
47 195 207 
50 204 217 
51 202 213 
55 203 219 
50 206 221 
49 205 214 
49 199 215 
51 201 214 
51 207 215 
45 201 214 
52 198 216 
48 197 217 
52 197 207 
45 198 216 
45 196 211 
44 199 214 
34 179 199 
33 180 201 
35 202 215 
48 196 214 
41 198 216 
40 195 208 
37 183 208 
37 176 200 
44 142 164 
42 95 126 
49 84 112 
46 55 90 
50 47 69 
46 42 66 
46 44 69 
47 41 62 
45 35 53 
49 36 52 
48 29 45 
49 30 46 
49 32 50 
48 34 48 
46 31 49 
50 30 44 
47 31 48 
45 42 56 
49 57 74 
45 64 98 
51 65 76 
44 59 81 
45 46 79 
47 45 64 
47 43 60 
49 34 49 
45 35 52 
46 33 53 
48 32 44 
44 33 46 
45 32 46 
45 34 43 
47 37 49 
43 36 48 
47 44 54 
41 44 66 
45 55 69 
39 78 101 
36 128 152 
33 157 167 
31 179 202 
38 194 215 
44 199 220 
43 195 219 
39 189 211 
43 195 207 
35 173 201 
43 170 204 
46 186 212 
45 88 134 
41 80 112 
39 91 126 
38 138 157 
32 150 171 
37 123 147 
35 140 159 
39 137 161 
41 159 172 
32 169 189 
39 180 195 
32 184 203 
38 186 202 
38 174 204 
36 188 206 
43 192 219 
43 198 214 
47 206 216 
44 200 218 
57 205 226 
42 208 222 
49 208 219 
50 209 224 
44 198 221 
38 187 220 
42 192 214 
49 188 218 
45 185 219 
42 183 213 
88 217 221 
193 255 255 
187 253 255 
200 255 255 
193 254 255 
197 252 255 
183 232 247 
185 253 255 
176 249 243 
166 241 236 
160 243 241 
154 240 237 
153 236 235 
148 204 227 
132 192 231 
153 217 223 
136 206 229 
143 188 219 
135 173 225 
129 167 212 
140 135 206 
135 134 210 
151 131 205 
141 116 215 
144 104 194 
134 94 189 
140 97 194 
146 95 186 
141 92 186 
152 96 192 
144 90 177 
161 93 182 
139 78 179 
155 83 177 
147 83 182 
132 77 170 
137 74 176 
141 73 179 
150 82 178 
133 67 177 
141 63 164 
134 65 164 
137 64 162 
129 63 151 
123 56 150 
139 64 149 
121 57 143 
136 58 158 
123 68 161 
128 61 156 
123 61 144 
116 57 126 
123 58 134 
105 55 113 
126 59 93 
101 55 103 
105 48 79 
87 42 73 
86 42 73 
86 41 60 
78 37 64 
90 42 57 
73 36 52 
77 38 52 
70 34 47 
78 38 54 
79 38 59 
74 35 50 
82 40 67 
82 41 66 
100 47 76 
94 46 96 
114 54 107 
109 50 122 
120 60 124 
127 63 132 
105 49 138 
115 54 129 
106 52 128 
120 59 145 
110 57 135 
109 53 147 
101 54 135 
83 41 90 
99 53 108 
132 83 164 
161 91 165 
130 81 170 
128 68 124 
89 40 87 
78 32 65 
77 35 61 
95 44 83 
134 68 112 
133 72 141 
155 84 155 
145 78 156 
155 85 160 
143 82 155 
141 75 160 
147 71 159 
138 70 159 
136 70 156 
124 64 145 
122 57 138 
117 60 140 
117 56 124 
114 51 109 
100 48 103 
103 46 87 
84 40 90 
89 39 91 
74 34 76 
85 36 88 
85 37 88 
77 29 80 
85 34 91 
73 30 75 
95 47 98 
95 60 131 
132 93 168 
154 124 190 
170 139 193 
172 156 200 
169 130 190 
179 139 195 
158 128 202 
180 124 193 
158 112 191 
156 98 183 
153 101 177 
121 81 179 
191 255 255 
58 47 144 
62 48 153 
62 45 143 
64 51 152 
65 50 155 
61 48 143 
62 48 168 
59 48 156 
63 48 154 
60 47 172 
62 49 142 
62 45 163 
62 47 160 
64 48 158 
65 48 167 
71 51 157 
61 48 147 
63 49 157 
60 47 141 
64 49 157 
66 48 159 
61 48 147 
66 49 162 
65 48 157 
75 52 152 
62 45 164 
72 51 162 
67 50 168 
66 50 161 
68 50 145 
64 50 161 
72 55 152 
67 49 163 
75 56 163 
67 51 159 
73 54 164 
78 61 172 
74 62 161 
80 68 182 
82 74 183 
97 84 181 
95 94 194 
106 96 186 
106 108 196 
116 117 194 
124 119 199 
105 133 200 
120 145 203 
112 157 208 
108 188 211 
133 193 228 
132 199 223 
126 206 228 
120 199 223 
131 218 229 
149 220 232 
143 239 234 
151 243 248 
145 220 240 
139 155 220 
120 101 195 
103 77 165 
90 70 154 
104 68 131 
94 68 145 
107 68 150 
98 67 147 
110 67 163 
105 71 149 
111 74 171 
120 73 186 
107 78 177 
124 80 184 
114 84 183 
122 84 189 
118 83 187 
124 87 191 
123 86 190 
125 98 187 
135 98 198 
130 97 195 
141 102 189 
127 90 182 
121 81 171 
116 79 159 
106 79 149 
89 117 149 
73 212 209 
89 230 228 
82 235 228 
77 234 232 
72 228 225 
71 232 218 
57 223 224 
60 219 215 
64 220 220 
55 215 214 
66 227 221 
55 220 213 
65 221 213 
62 226 217 
64 232 221 
59 224 213 
54 222 212 
65 224 220 
58 229 216 
67 223 220 
65 230 220 
65 227 214 
65 223 219 
62 225 218 
72 223 213 
64 231 215 
68 210 195 
81 182 192 
117 175 177 
139 215 207 
138 180 214 
128 160 200 
152 175 209 
162 151 207 
140 157 198 
189 229 231 
162 154 189 
150 175 195 
168 179 214 
164 139 175 
147 126 186 
138 123 184 
157 131 193 
130 89 172 
122 109 148 
148 137 186 
148 127 194 
147 167 187 
179 151 207 
170 151 201 
170 119 189 
153 91 175 
131 77 167 
136 95 162 
168 142 182 
168 187 191 
196 227 252 
196 238 253 
191 153 215 
150 100 190 
134 82 170 
140 95 179 
156 112 186 
161 104 190 
144 100 188 
142 78 170 
144 99 176 
146 98 188 
145 91 183 
126 73 168 
95 63 167 
104 58 156 
73 40 100 
73 49 102 
83 51 134 
82 56 167 
94 53 130 
86 56 143 
92 49 128 
81 47 95 
93 61 141 
120 75 165 
115 67 156 
89 49 134 
82 57 135 
94 56 157 
100 54 127 
98 64 135 
108 70 162 
117 75 168 
96 62 136 
83 88 171 
141 169 202 
128 127 181 
71 133 160 
61 209 212 
62 212 216 
71 208 212 
56 217 217 
66 223 216 
58 212 210 
61 218 218 
65 223 222 
57 215 215 
56 214 219 
61 212 215 
55 214 217 
50 210 207 
54 211 213 
52 214 215 
51 209 211 
51 206 213 
46 216 218 
47 213 218 
44 211 216 
53 207 215 
51 210 215 
52 220 218 
50 211 214 
52 217 214 
49 208 216 
45 213 208 
48 212 214 
44 201 208 
51 214 213 
41 206 214 
49 207 214 
45 206 213 
45 211 211 
48 206 215 
38 205 209 
42 200 207 
37 200 211 
39 198 205 
36 188 185 
31 180 190 
32 180 193 
33 178 185 
40 167 189 
36 167 168 
38 165 164 
40 163 161 
40 157 139 
43 186 194 
40 193 195 
39 195 197 
42 199 207 
47 198 211 
48 203 210 
51 202 214 
51 206 217 
49 200 208 
52 199 213 
56 195 208 
46 110 148 
35 110 116 
44 200 195 
66 215 215 
71 214 222 
75 221 227 
62 199 213 
62 214 216 
65 220 217 
58 210 217 
68 210 210 
64 205 213 
58 208 215 
65 213 214 
60 210 217 
63 206 216 
63 211 219 
62 206 211 
67 205 212 
59 205 208 
57 205 209 
60 204 216 
62 201 212 
59 197 209 
54 201 209 
58 194 207 
55 204 211 
53 204 212 
49 202 210 
50 193 210 
44 197 206 
50 198 209 
49 190 207 
47 199 202 
48 194 218 
49 191 214 
50 202 209 
43 205 211 
53 207 212 
45 199 209 
50 212 216 
52 197 213 
45 197 213 
51 199 209 
47 198 212 
52 206 219 
46 195 215 
53 197 217 
44 200 215 
49 200 207 
44 195 215 
41 197 211 
46 191 217 
34 183 211 
40 194 209 
42 191 213 
43 192 215 
39 197 212 
35 188 211 
42 161 195 
37 134 161 
38 95 131 
43 81 102 
47 71 102 
46 58 86 
49 55 73 
48 51 79 
47 41 52 
49 33 44 
50 35 54 
50 33 45 
46 31 42 
50 41 54 
49 53 69 
47 44 71 
49 37 49 
45 31 46 
48 41 53 
45 56 71 
48 63 93 
47 50 65 
48 67 78 
47 55 96 
49 51 68 
50 49 70 
48 37 54 
46 40 52 
44 39 56 
42 34 51 
46 37 55 
46 36 52 
48 38 48 
47 36 50 
49 41 53 
44 43 59 
45 53 71 
45 66 87 
39 96 120 
36 129 164 
32 145 161 
35 164 200 
44 192 214 
50 201 212 
42 199 220 
42 192 208 
43 168 210 
36 159 198 
35 175 203 
43 181 208 
41 92 134 
35 101 129 
37 131 158 
33 139 155 
40 172 193 
40 150 175 
38 133 157 
39 147 172 
33 161 167 
41 187 199 
42 189 209 
36 192 196 
39 197 209 
41 192 207 
38 190 194 
40 195 207 
51 197 221 
42 202 219 
47 203 221 
45 206 218 
50 205 224 
39 200 219 
45 202 218 
45 200 222 
41 200 196 
44 193 225 
41 189 220 
52 197 223 
41 189 226 
56 200 225 
187 253 255 
198 252 252 
209 255 255 
201 255 255 
202 245 255 
183 251 254 
178 248 255 
175 240 248 
159 231 233 
161 244 245 
150 230 238 
156 240 246 
131 217 232 
145 208 222 
141 196 226 
132 203 228 
139 187 224 
126 176 228 
139 171 222 
102 76 134 
119 120 189 
134 119 204 
144 110 196 
135 101 202 
139 102 193 
147 90 194 
153 103 187 
148 98 197 
140 88 190 
154 99 192 
137 81 185 
145 88 181 
143 74 179 
144 75 179 
150 88 177 
145 70 176 
149 80 175 
141 71 179 
151 79 173 
134 72 174 
149 74 167 
137 78 173 
128 60 151 
131 62 156 
125 66 162 
130 67 156 
130 72 167 
129 65 148 
121 59 143 
126 58 140 
127 60 116 
118 58 140 
121 56 104 
106 49 96 
116 57 97 
103 47 76 
92 47 72 
91 44 75 
79 38 56 
81 40 60 
71 36 54 
78 40 51 
68 33 55 
75 39 47 
71 36 50 
77 39 52 
82 39 51 
77 37 58 
94 43 55 
92 44 79 
111 56 98 
117 57 104 
114 52 121 
113 56 129 
117 64 135 
125 63 150 
107 54 142 
123 58 142 
108 58 143 
120 62 146 
105 55 153 
104 60 145 
93 45 102 
92 45 109 
139 77 155 
129 75 162 
156 82 157 
139 72 151 
116 62 119 
87 41 76 
76 31 60 
92 39 72 
101 53 81 
140 76 146 
141 82 152 
155 88 152 
154 78 163 
148 82 157 
145 76 162 
136 74 165 
153 78 157 
130 71 156 
139 71 145 
120 56 134 
125 64 148 
116 55 139 
112 58 127 
118 53 122 
100 49 121 
123 59 134 
97 45 126 
105 47 109 
93 39 120 
96 46 102 
101 47 103 
94 50 116 
115 76 147 
128 105 185 
172 142 196 
166 169 194 
182 158 209 
170 143 184 
169 140 196 
175 127 192 
164 130 193 
168 119 188 
151 105 180 
146 95 180 
144 89 176 
142 91 172 
125 80 166 
190 255 255 
64 51 150 
63 44 160 
63 50 150 
63 49 149 
63 49 160 
62 49 141 
61 50 171 
64 52 148 
61 45 160 
61 49 157 
61 47 147 
60 47 154 
63 45 161 
62 51 150 
64 50 168 
65 48 150 
68 50 156 
63 47 161 
70 54 149 
68 46 150 
64 51 150 
67 51 152 
64 47 164 
68 52 158 
64 49 157 
69 52 160 
66 48 148 
66 53 164 
69 49 149 
67 47 159 
70 51 168 
68 49 162 
70 52 158 
68 49 175 
74 59 164 
77 60 171 
74 62 170 
77 60 177 
84 70 177 
96 77 183 
90 81 190 
103 96 188 
105 96 191 
113 120 198 
107 108 203 
117 140 199 
120 170 209 
115 161 214 
126 179 209 
118 173 217 
121 201 217 
122 196 227 
136 200 215 
130 208 222 
131 204 222 
147 231 228 
148 245 240 
161 237 237 
149 200 234 
142 132 214 
117 86 191 
106 74 165 
104 69 160 
91 63 135 
102 69 152 
97 66 150 
116 71 157 
107 68 168 
113 78 163 
114 70 168 
107 77 182 
125 80 178 
117 88 179 
127 82 187 
112 81 190 
127 89 190 
125 84 180 
122 91 191 
124 92 188 
133 92 188 
143 98 193 
134 98 199 
130 107 190 
124 84 185 
118 75 155 
109 78 161 
94 86 133 
79 161 187 
78 223 224 
88 235 227 
72 228 235 
76 232 233 
66 226 223 
62 222 216 
66 221 219 
58 225 215 
59 216 216 
50 223 215 
62 229 218 
56 221 209 
63 233 222 
62 227 220 
57 226 218 
69 195 220 
48 226 220 
61 223 219 
55 223 219 
63 226 221 
62 228 225 
62 230 223 
67 223 212 
61 225 211 
69 218 207 
73 212 210 
77 164 190 
99 210 220 
142 204 223 
135 116 180 
120 112 166 
141 124 190 
142 145 198 
155 142 188 
140 175 207 
171 150 201 
132 118 174 
149 127 176 
119 100 166 
126 112 187 
151 138 215 
152 148 201 
164 140 203 
133 102 174 
133 95 158 
137 117 185 
129 104 157 
146 105 179 
141 106 176 
162 98 181 
130 82 176 
133 73 164 
116 68 172 
133 72 166 
116 59 124 
121 137 145 
180 205 236 
193 198 241 
170 121 201 
154 101 192 
154 112 180 
146 104 184 
162 132 194 
162 112 195 
162 105 188 
158 103 177 
147 100 187 
148 83 169 
126 73 169 
124 68 147 
125 80 153 
126 73 144 
104 58 117 
84 53 103 
112 65 130 
101 60 147 
88 50 124 
89 49 91 
96 60 84 
126 89 167 
143 102 184 
143 83 178 
120 82 178 
112 63 120 
108 64 148 
104 60 142 
103 66 138 
107 75 145 
118 73 156 
97 60 142 
92 69 151 
99 88 164 
107 109 175 
77 151 176 
70 208 212 
71 213 221 
62 207 217 
69 221 214 
55 216 217 
65 219 218 
59 222 218 
65 219 219 
61 214 217 
58 215 217 
61 214 218 
54 214 217 
56 212 216 
46 211 211 
58 212 217 
51 207 211 
52 210 207 
50 207 214 
47 204 211 
55 208 216 
41 209 218 
53 210 212 
56 211 218 
55 214 215 
49 210 215 
46 209 217 
53 208 219 
42 211 213 
51 210 214 
48 208 208 
47 206 210 
48 203 211 
46 208 212 
47 207 214 
48 206 209 
46 198 210 
40 206 206 
42 209 208 
35 203 211 
34 200 202 
32 175 193 
29 158 184 
33 169 183 
37 172 197 
39 134 156 
37 116 130 
38 134 147 
36 146 151 
39 174 188 
38 173 187 
39 192 194 
45 195 205 
44 201 205 
47 209 213 
46 202 216 
48 204 209 
46 204 217 
46 199 214 
52 203 209 
45 160 195 
41 83 101 
37 183 162 
69 212 207 
76 215 217 
71 212 219 
71 219 221 
78 215 219 
66 212 214 
63 211 211 
65 211 219 
58 209 209 
60 209 212 
66 211 217 
62 210 212 
65 205 213 
66 207 215 
66 205 216 
62 208 218 
61 205 222 
61 211 219 
62 205 215 
59 206 217 
57 202 212 
58 197 209 
59 202 208 
61 202 213 
51 200 209 
56 197 207 
49 201 211 
49 206 213 
54 195 204 
46 198 207 
49 199 206 
45 203 213 
54 197 209 
45 199 209 
51 201 215 
48 199 213 
52 205 216 
50 199 211 
55 202 211 
53 195 212 
45 202 211 
49 201 215 
48 199 216 
50 198 212 
50 196 214 
50 199 214 
51 199 213 
46 196 208 
45 196 214 
43 205 217 
43 190 201 
36 197 211 
46 199 213 
39 189 207 
40 196 209 
39 184 206 
34 159 175 
39 148 173 
41 109 150 
46 81 103 
46 75 113 
47 66 89 
48 56 78 
49 51 71 
50 43 58 
48 37 53 
48 38 58 
47 29 42 
47 31 40 
49 30 43 
47 49 54 
54 72 95 
48 51 76 
46 43 69 
42 41 57 
44 61 78 
47 62 97 
47 48 63 
44 53 68 
42 62 106 
49 56 79 
47 52 73 
51 40 55 
47 39 56 
48 38 59 
46 38 53 
53 41 55 
48 41 57 
45 42 51 
45 36 54 
47 39 56 
48 52 67 
43 60 93 
45 71 88 
41 94 130 
38 125 160 
35 155 191 
37 183 214 
47 192 217 
42 198 220 
44 179 215 
46 188 211 
41 165 204 
31 154 198 
37 180 211 
46 167 214 
34 122 154 
37 128 161 
32 136 168 
35 153 178 
36 175 204 
38 176 196 
35 148 181 
31 166 191 
36 159 173 
34 173 200 
38 190 203 
38 193 210 
40 200 211 
45 180 224 
44 191 203 
46 195 214 
46 191 209 
46 203 216 
46 203 227 
49 207 220 
48 207 224 
52 197 221 
49 196 223 
48 194 216 
50 190 219 
49 192 217 
49 188 224 
44 189 216 
47 208 218 
51 200 225 
167 252 252 
211 255 255 
204 254 255 
202 253 255 
172 250 255 
190 241 252 
183 240 255 
180 254 255 
159 228 248 
177 246 249 
170 245 247 
131 219 229 
153 235 235 
131 204 233 
148 218 223 
142 195 232 
133 190 225 
134 195 228 
126 189 228 
128 154 222 
118 127 219 
151 138 209 
127 109 207 
130 110 200 
137 98 197 
134 93 188 
152 96 192 
141 89 192 
154 92 186 
143 79 180 
142 91 186 
138 77 178 
139 76 182 
145 87 182 
138 71 163 
149 75 178 
136 72 170 
141 79 183 
151 77 183 
148 76 173 
148 72 171 
138 66 164 
134 66 161 
124 64 160 
145 75 173 
135 69 159 
128 65 158 
128 65 144 
119 61 146 
123 59 143 
119 59 125 
122 58 132 
115 54 117 
119 57 97 
110 53 99 
107 50 75 
92 39 69 
84 41 63 
84 39 51 
71 36 55 
79 38 48 
69 34 47 
77 39 52 
72 34 54 
72 38 56 
71 34 50 
70 36 49 
80 39 59 
79 38 57 
95 43 64 
102 46 93 
125 60 108 
114 53 128 
125 59 139 
125 59 136 
114 58 141 
127 61 143 
124 63 144 
122 62 144 
113 59 148 
120 60 149 
109 55 142 
102 49 119 
97 46 105 
125 66 148 
146 74 163 
137 72 169 
157 81 150 
133 73 156 
117 62 116 
92 41 80 
82 35 74 
101 44 63 
114 57 110 
154 77 131 
139 74 139 
150 77 147 
137 76 154 
146 80 157 
150 73 153 
129 72 166 
156 73 149 
131 69 158 
128 66 140 
119 61 151 
124 68 141 
122 58 147 
107 56 150 
125 59 138 
109 53 141 
121 57 144 
108 47 131 
113 55 142 
111 64 141 
115 83 168 
153 128 186 
178 190 214 
190 187 210 
179 159 201 
171 162 201 
182 143 199 
162 130 191 
170 125 192 
158 116 185 
169 117 179 
145 99 183 
155 102 180 
143 83 176 
141 84 170 
136 77 172 
128 79 167 
189 255 255 
62 45 146 
62 49 162 
64 44 155 
59 48 147 
68 49 157 
61 46 135 
60 47 155 
61 46 149 
62 47 149 
62 44 162 
64 48 139 
60 41 160 
60 49 153 
68 48 146 
65 46 164 
67 51 147 
63 44 151 
63 50 158 
67 47 135 
68 51 158 
67 49 150 
65 47 138 
64 48 159 
66 49 149 
70 52 156 
66 48 165 
67 53 165 
67 50 171 
65 50 164 
73 53 154 
67 51 171 
76 56 147 
67 50 166 
74 58 164 
73 60 175 
78 64 177 
82 58 181 
78 69 180 
83 73 184 
95 80 183 
103 88 193 
102 92 206 
108 109 197 
109 105 201 
114 116 193 
117 145 210 
116 141 210 
113 163 215 
109 160 218 
107 181 220 
119 188 218 
126 190 221 
132 209 224 
124 195 209 
