262144 3
58 50 48 
56 50 47 
55 50 44 
54 49 44 
55 50 46 
59 53 48 
59 50 47 
57 49 43 
57 48 45 
57 50 46 
60 55 48 
56 49 45 
52 46 43 
55 50 46 
53 45 45 
48 43 44 
51 43 43 
52 45 45 
51 45 43 
51 43 43 
56 48 47 
55 49 45 
52 46 43 
55 47 43 
56 47 43 
55 48 43 
57 50 44 
57 49 42 
58 47 41 
60 51 48 
56 48 44 
58 52 44 
63 54 44 
63 57 49 
61 51 43 
59 47 43 
61 48 46 
67 58 48 
68 58 48 
61 51 43 
67 54 45 
63 52 45 
59 47 42 
58 48 43 
66 53 44 
69 56 49 
69 55 46 
61 49 43 
64 53 44 
63 54 45 
64 55 44 
64 55 44 
65 56 43 
67 58 48 
72 63 50 
69 55 42 
66 54 44 
65 53 43 
67 56 45 
67 57 45 
64 53 43 
62 51 43 
63 52 41 
60 51 44 
62 49 43 
69 55 46 
70 59 47 
80 65 47 
87 65 47 
88 72 46 
88 69 48 
91 71 49 
99 78 52 
110 81 51 
106 81 51 
67 255 89 
125 128 74 
135 139 77 
138 134 80 
126 124 70 
124 122 77 
126 127 77 
122 115 69 
114 114 68 
99 101 68 
74 78 60 
63 63 53 
59 57 52 
60 61 52 
56 57 50 
57 56 47 
54 52 47 
54 52 49 
54 49 48 
55 58 53 
59 63 50 
61 61 57 
63 62 54 
64 58 54 
66 58 54 
65 69 62 
67 67 55 
73 70 59 
77 72 57 
73 70 52 
76 75 64 
86 86 69 
89 86 60 
88 84 57 
83 77 62 
74 73 55 
70 67 52 
73 71 59 
72 67 54 
73 68 51 
71 68 56 
72 70 53 
75 75 54 
74 76 59 
74 73 55 
73 69 53 
74 72 56 
71 70 57 
74 71 52 
74 71 59 
75 71 59 
78 74 59 
82 81 59 
90 90 66 
103 104 69 
120 113 73 
134 137 74 
149 141 76 
147 143 76 
145 134 76 
143 132 75 
136 124 74 
125 112 66 
114 117 81 
122 120 78 
120 119 71 
123 116 70 
121 119 75 
132 117 71 
133 119 72 
139 125 79 
137 125 72 
142 132 81 
140 125 74 
139 128 73 
146 134 69 
147 134 72 
137 129 73 
123 121 72 
125 121 74 
127 118 69 
137 123 74 
137 127 70 
136 117 68 
131 128 74 
120 119 75 
115 115 75 
110 113 79 
110 109 76 
110 108 71 
102 98 69 
93 93 59 
103 96 70 
102 97 68 
103 101 72 
97 92 67 
88 76 62 
75 69 56 
69 71 54 
70 68 56 
66 65 54 
67 65 57 
69 66 56 
77 69 59 
76 72 57 
77 66 53 
78 66 54 
77 68 59 
72 67 55 
70 62 55 
70 63 54 
66 57 50 
68 59 50 
79 66 56 
73 67 58 
68 62 57 
69 67 54 
71 65 54 
77 72 57 
81 80 62 
74 75 56 
77 72 56 
82 77 57 
78 72 57 
67 65 56 
66 63 57 
69 65 56 
65 61 47 
66 57 51 
70 61 51 
70 60 52 
64 61 58 
64 59 53 
62 58 54 
62 56 49 
65 59 51 
57 56 50 
62 58 51 
62 60 53 
65 58 53 
59 56 48 
59 56 50 
60 57 51 
61 56 49 
62 57 49 
65 58 51 
61 55 48 
63 55 47 
57 51 49 
66 59 48 
66 56 50 
65 57 53 
64 57 48 
62 57 50 
64 56 49 
60 56 47 
66 63 56 
63 59 51 
61 55 47 
61 54 49 
60 49 46 
60 49 49 
65 54 49 
67 55 47 
67 56 48 
65 54 46 
62 54 47 
62 55 51 
58 49 43 
62 51 49 
63 56 51 
59 54 47 
63 53 49 
65 55 49 
64 57 48 
61 54 47 
64 57 50 
59 52 50 
58 49 46 
62 56 49 
61 57 55 
55 51 50 
62 54 49 
62 53 51 
62 60 54 
60 59 55 
53 49 47 
53 47 46 
51 51 51 
56 53 51 
53 50 48 
54 46 47 
52 48 45 
53 50 48 
53 48 43 
53 51 47 
54 52 49 
55 51 47 
56 52 51 
59 54 51 
53 48 47 
56 49 50 
58 52 49 
55 49 48 
56 52 47 
60 56 55 
57 55 52 
60 54 51 
59 54 48 
60 56 48 
56 51 47 
60 56 51 
55 49 46 
58 48 46 
52 47 46 
50 49 45 
52 49 52 
51 47 47 
45 42 48 
51 48 49 
50 45 46 
51 49 47 
56 51 52 
56 54 49 
61 52 48 
55 48 48 
59 52 49 
60 56 53 
71 64 59 
71 60 52 
68 57 49 
66 56 50 
60 55 53 
62 57 55 
62 55 49 
58 49 48 
56 48 47 
57 48 48 
58 50 46 
55 49 46 
55 51 48 
57 52 49 
58 49 48 
55 51 53 
54 48 47 
57 52 52 
55 48 48 
54 49 46 
51 48 53 
53 51 48 
51 45 45 
50 44 45 
49 45 47 
53 52 54 
54 50 52 
51 46 47 
52 47 49 
55 49 51 
55 52 50 
55 46 46 
49 46 49 
46 45 46 
46 44 43 
48 42 45 
47 43 45 
47 43 45 
42 39 46 
47 44 48 
47 43 46 
50 47 49 
53 47 50 
52 48 47 
52 47 49 
54 48 49 
58 49 48 
55 51 51 
51 47 46 
49 44 47 
50 47 50 
54 46 44 
50 45 49 
49 44 46 
51 46 44 
53 46 48 
48 46 45 
56 47 47 
58 51 51 
56 48 47 
52 50 50 
49 45 50 
50 50 47 
50 47 46 
51 43 46 
49 43 46 
49 48 52 
50 47 47 
55 50 49 
52 49 50 
50 42 46 
51 44 45 
49 44 44 
52 46 42 
50 42 43 
48 41 41 
51 43 45 
47 43 46 
46 41 41 
45 40 41 
49 43 44 
46 41 44 
44 41 44 
48 43 47 
49 43 46 
49 43 46 
49 44 45 
50 44 47 
49 43 43 
45 40 40 
46 40 40 
46 40 42 
47 42 41 
45 42 45 
45 42 43 
45 40 43 
47 39 42 
47 39 43 
49 44 43 
51 42 43 
49 44 44 
47 42 45 
52 44 41 
50 43 45 
49 43 48 
49 43 42 
48 45 45 
47 43 41 
50 43 42 
47 40 45 
44 40 43 
46 42 46 
47 42 44 
45 42 44 
46 42 46 
46 39 42 
46 41 43 
46 41 42 
49 44 45 
51 46 50 
50 44 43 
49 45 45 
47 45 47 
46 42 45 
46 41 42 
46 40 40 
45 40 40 
45 39 40 
45 40 41 
45 40 41 
45 41 42 
46 39 44 
46 43 45 
48 42 44 
44 39 42 
48 42 44 
50 42 43 
48 43 46 
49 43 45 
47 43 42 
46 40 42 
49 41 40 
46 39 40 
44 39 42 
43 39 41 
45 39 41 
45 40 43 
47 43 43 
45 40 41 
46 40 43 
46 41 44 
47 41 43 
45 41 41 
45 40 43 
47 39 42 
51 41 42 
48 41 43 
53 43 44 
51 43 42 
48 42 40 
49 41 44 
48 42 44 
47 42 42 
53 44 44 
48 42 42 
47 40 44 
53 42 43 
42 39 41 
48 39 42 
50 42 41 
53 44 42 
54 46 47 
54 45 44 
51 45 47 
54 45 48 
54 46 48 
53 44 45 
50 43 43 
53 48 46 
50 47 44 
56 47 46 
55 49 46 
59 51 50 
57 49 45 
53 46 44 
56 47 47 
59 49 46 
60 47 44 
62 49 47 
66 52 45 
69 57 51 
62 56 50 
64 51 47 
62 49 45 
56 47 49 
56 51 47 
59 49 45 
61 51 46 
64 53 51 
63 56 51 
57 49 46 
58 51 47 
59 53 46 
60 49 45 
58 49 46 
61 48 44 
62 52 50 
66 54 47 
62 52 48 
61 52 48 
60 50 47 
63 56 51 
59 53 47 
56 50 45 
60 51 44 
55 49 47 
58 50 46 
54 47 45 
56 51 49 
56 46 42 
54 45 43 
55 47 44 
51 44 42 
50 45 45 
49 43 44 
52 44 42 
53 45 44 
53 47 45 
52 42 39 
56 47 45 
55 48 47 
51 45 42 
55 47 43 
55 48 44 
56 48 41 
58 50 46 
53 51 45 
55 44 40 
62 52 48 
58 50 44 
61 53 45 
66 55 46 
66 60 48 
61 50 44 
62 51 44 
60 48 44 
68 56 46 
67 59 48 
58 50 41 
60 49 43 
58 47 43 
58 48 42 
61 50 47 
65 52 46 
66 50 43 
64 54 44 
65 55 47 
64 53 44 
66 54 46 
65 56 46 
64 56 48 
62 53 47 
62 54 48 
70 62 50 
68 56 46 
64 54 44 
59 51 44 
62 49 43 
59 48 42 
58 48 46 
61 54 46 
58 51 43 
59 48 44 
58 51 45 
62 57 45 
68 61 49 
70 60 44 
72 59 47 
74 60 44 
76 61 46 
77 65 47 
82 73 49 
89 67 49 
80 64 45 
62 255 77 
136 131 76 
134 135 77 
129 117 74 
125 114 73 
124 124 79 
128 127 73 
120 116 72 
113 113 73 
96 91 65 
68 68 55 
63 64 51 
60 56 47 
54 52 45 
50 49 46 
54 52 50 
53 52 48 
54 51 47 
54 52 47 
61 59 53 
59 59 52 
59 61 51 
64 64 57 
69 62 52 
68 65 56 
67 67 61 
72 67 55 
71 69 57 
75 74 64 
74 72 54 
79 83 64 
91 90 67 
81 74 57 
77 75 55 
81 74 59 
66 64 54 
58 58 48 
68 65 57 
66 67 57 
70 66 51 
65 65 53 
70 71 54 
76 67 53 
70 68 59 
73 76 55 
77 73 54 
77 72 55 
76 74 57 
79 73 58 
81 79 63 
85 77 60 
87 80 63 
96 94 66 
108 103 70 
117 113 74 
133 130 75 
141 133 76 
142 137 76 
150 143 78 
145 138 75 
144 134 81 
148 135 72 
141 134 78 
129 127 77 
124 121 78 
134 127 75 
132 124 71 
132 126 75 
135 123 73 
133 120 67 
141 130 79 
144 133 73 
144 141 79 
156 136 79 
153 137 71 
149 139 76 
151 140 75 
140 130 71 
129 125 71 
135 132 77 
131 115 67 
122 109 73 
129 120 68 
130 117 74 
136 123 76 
135 126 72 
115 117 70 
112 110 69 
113 111 71 
113 100 67 
106 94 64 
85 76 53 
88 81 62 
89 83 61 
94 88 61 
97 86 62 
78 72 57 
73 68 56 
68 69 56 
69 67 56 
66 62 54 
71 69 57 
76 71 57 
84 81 67 
81 76 58 
75 66 53 
77 66 55 
77 65 52 
73 67 55 
63 59 52 
62 58 52 
66 60 53 
72 64 53 
73 67 58 
79 69 58 
79 70 58 
82 71 59 
76 70 54 
85 76 59 
86 80 60 
82 80 64 
83 82 64 
86 83 62 
79 73 56 
71 64 57 
67 68 61 
63 64 55 
63 59 50 
65 58 53 
68 60 51 
66 61 51 
65 62 53 
61 62 58 
64 63 53 
65 62 57 
68 63 53 
64 58 52 
63 58 52 
67 66 57 
68 59 50 
66 61 57 
63 60 51 
60 60 52 
67 67 59 
66 60 51 
64 55 47 
59 54 51 
60 55 48 
61 54 45 
66 58 50 
65 55 47 
65 58 54 
63 55 53 
58 54 48 
61 56 48 
63 56 50 
63 59 53 
67 61 54 
63 56 47 
62 55 46 
60 51 46 
58 48 45 
63 52 46 
64 53 45 
61 50 41 
63 52 42 
63 52 47 
65 54 48 
62 50 45 
64 52 47 
67 58 48 
62 53 46 
61 52 49 
63 52 45 
67 55 47 
66 57 50 
66 59 52 
61 55 47 
59 53 52 
60 53 47 
60 53 50 
52 50 50 
56 52 50 
61 54 49 
60 57 53 
60 54 47 
55 47 49 
55 52 49 
58 55 53 
61 55 53 
56 51 47 
59 54 51 
57 54 52 
57 53 50 
60 54 49 
55 51 46 
58 52 52 
58 53 49 
52 48 46 
57 54 54 
52 50 48 
61 58 56 
57 56 51 
53 47 43 
61 57 53 
58 55 51 
58 53 49 
59 51 49 
57 55 50 
62 53 46 
58 52 50 
57 52 48 
59 52 51 
60 53 50 
54 47 43 
57 50 50 
55 49 50 
56 51 50 
53 49 52 
58 52 51 
56 50 49 
57 52 52 
63 59 55 
65 62 58 
68 59 54 
62 53 48 
65 54 51 
65 55 49 
63 55 54 
66 59 51 
63 55 48 
65 56 51 
58 53 50 
61 54 51 
58 51 50 
57 50 46 
56 49 51 
59 54 51 
56 50 48 
58 50 49 
60 53 48 
65 58 51 
60 55 54 
60 54 51 
59 52 50 
60 54 51 
62 56 53 
59 53 49 
53 48 50 
56 51 50 
51 45 44 
48 44 43 
53 45 48 
54 48 48 
49 46 47 
52 46 45 
50 46 50 
53 48 51 
55 48 49 
54 49 51 
51 47 48 
45 44 45 
48 43 47 
47 44 46 
51 45 48 
48 44 48 
45 43 46 
48 45 46 
49 46 51 
52 47 49 
52 47 47 
48 45 49 
47 44 44 
51 44 45 
55 48 47 
52 47 45 
50 45 44 
50 43 46 
51 45 44 
52 45 46 
51 46 46 
51 46 49 
51 47 44 
52 48 50 
50 46 48 
54 49 46 
52 47 44 
52 46 47 
55 51 51 
54 49 51 
52 49 52 
51 47 49 
51 45 44 
49 45 49 
51 49 51 
53 48 49 
51 47 44 
49 46 49 
51 44 48 
51 45 46 
48 44 43 
51 46 44 
50 44 44 
48 42 43 
49 41 43 
45 41 44 
47 42 47 
48 43 46 
51 46 49 
48 43 48 
48 46 47 
47 44 44 
49 42 46 
53 45 49 
49 43 42 
55 46 44 
49 43 44 
46 39 43 
46 41 41 
49 43 43 
48 43 43 
47 43 43 
45 42 43 
45 42 50 
43 40 41 
47 39 41 
48 44 46 
47 43 43 
46 43 46 
46 43 46 
47 42 43 
45 39 42 
47 42 43 
48 41 47 
45 42 46 
44 39 43 
48 42 43 
47 41 43 
45 39 40 
45 43 45 
46 43 44 
46 42 44 
48 43 46 
47 42 44 
45 41 43 
47 43 44 
49 44 45 
53 45 46 
50 43 45 
48 42 44 
46 41 42 
48 41 45 
49 46 46 
46 40 42 
44 39 40 
44 39 42 
46 40 47 
47 40 42 
44 38 42 
47 39 43 
47 40 43 
48 41 43 
48 43 44 
49 43 44 
46 41 44 
44 39 40 
43 39 43 
44 39 43 
45 39 41 
47 42 41 
45 39 41 
45 39 41 
43 39 43 
44 39 39 
43 40 44 
46 42 43 
47 38 39 
46 41 41 
48 40 41 
46 40 43 
46 39 39 
47 41 45 
49 41 44 
48 40 44 
47 39 42 
48 41 43 
48 41 43 
46 39 40 
47 42 43 
48 42 47 
46 42 42 
51 42 43 
51 41 40 
49 42 43 
52 44 44 
45 39 43 
46 38 40 
52 41 40 
52 43 44 
56 49 48 
55 47 47 
52 44 45 
53 43 43 
54 45 47 
55 44 44 
51 46 45 
48 44 44 
47 42 43 
52 47 44 
53 46 45 
53 46 40 
56 48 48 
52 45 45 
51 46 49 
52 46 47 
53 44 45 
58 50 48 
59 48 43 
61 53 52 
57 51 49 
59 49 44 
55 46 45 
52 44 46 
50 45 44 
53 44 42 
58 49 48 
57 47 46 
55 48 48 
53 49 50 
53 46 44 
59 51 49 
57 49 46 
61 49 48 
57 48 46 
62 49 44 
64 52 48 
62 52 45 
61 48 45 
61 49 50 
62 51 45 
60 49 47 
63 50 46 
64 52 47 
58 51 48 
55 47 44 
58 49 46 
55 51 47 
53 49 46 
54 45 43 
54 50 49 
52 48 45 
50 46 45 
52 45 46 
54 49 44 
57 49 48 
57 48 45 
52 45 45 
55 48 44 
58 52 46 
55 46 41 
53 44 42 
54 48 42 
58 51 45 
59 53 48 
57 52 47 
55 48 46 
65 54 49 
59 50 46 
58 52 45 
60 52 44 
64 56 47 
62 54 46 
63 52 46 
60 50 43 
63 52 46 
66 58 48 
57 49 42 
56 50 44 
55 46 43 
59 47 42 
65 52 46 
63 53 46 
59 49 41 
59 50 41 
60 52 49 
66 54 46 
66 55 46 
65 57 46 
63 56 51 
61 52 43 
62 53 47 
57 49 42 
62 54 47 
58 51 42 
60 52 44 
58 50 45 
63 54 47 
60 51 45 
65 56 43 
64 54 49 
60 51 43 
63 54 48 
60 55 44 
67 58 47 
72 60 50 
71 57 45 
73 61 49 
70 61 52 
71 60 46 
73 62 47 
79 63 49 
75 64 48 
57 255 73 
145 136 78 
143 135 80 
127 125 74 
120 117 76 
118 118 70 
120 120 74 
112 105 67 
99 95 63 
91 86 55 
62 60 49 
59 63 53 
58 56 48 
52 49 46 
51 51 46 
52 52 48 
48 47 45 
52 50 49 
53 55 50 
57 57 49 
62 57 49 
59 56 47 
59 57 54 
65 61 53 
68 60 55 
69 65 54 
71 66 56 
70 67 57 
79 80 61 
83 83 61 
77 73 57 
83 80 62 
73 68 53 
71 67 52 
72 66 58 
68 63 51 
61 55 50 
66 64 54 
63 63 54 
71 68 54 
73 68 56 
71 70 50 
79 72 55 
81 76 59 
74 71 58 
78 75 56 
76 75 55 
79 74 55 
80 74 62 
86 80 60 
89 82 59 
90 85 62 
99 95 63 
111 102 69 
122 119 77 
137 137 75 
146 140 78 
152 140 70 
151 139 72 
148 142 72 
157 140 78 
158 139 72 
146 133 80 
143 131 75 
145 138 82 
149 133 74 
142 128 68 
144 128 79 
133 128 78 
130 124 73 
133 130 76 
130 123 70 
139 126 73 
146 130 73 
149 141 77 
150 134 78 
148 142 85 
137 131 74 
133 126 73 
135 130 80 
125 119 72 
133 118 72 
128 122 75 
121 116 74 
119 107 67 
122 114 73 
109 103 66 
106 97 63 
103 95 65 
102 89 65 
85 82 61 
76 65 53 
77 71 55 
86 80 62 
85 79 61 
80 76 60 
71 68 56 
69 68 55 
73 69 57 
72 70 56 
73 66 53 
79 74 58 
73 68 57 
77 72 63 
85 78 58 
81 74 56 
83 72 62 
73 67 56 
67 64 54 
62 60 53 
65 60 51 
67 59 52 
79 71 55 
78 74 61 
85 79 65 
91 77 62 
90 80 59 
83 74 58 
87 73 60 
89 82 61 
88 88 66 
92 88 62 
92 88 61 
82 79 62 
77 75 58 
72 66 56 
69 67 51 
66 60 51 
69 61 51 
69 64 52 
63 60 50 
65 63 57 
69 69 61 
70 70 56 
73 72 57 
76 72 54 
69 65 56 
68 66 59 
70 64 54 
69 61 51 
68 61 52 
70 61 51 
69 64 53 
64 63 53 
66 62 52 
60 56 51 
57 55 50 
60 53 49 
62 54 51 
67 60 52 
60 54 48 
66 55 49 
61 54 50 
59 55 50 
58 54 51 
62 52 48 
60 52 46 
66 57 50 
67 58 49 
64 55 50 
57 50 45 
59 49 42 
60 49 44 
57 50 46 
62 54 47 
61 52 43 
61 52 47 
62 53 49 
62 51 45 
58 54 49 
62 55 48 
57 51 47 
53 47 44 
58 50 47 
62 54 49 
59 51 47 
61 53 48 
63 55 50 
63 55 52 
60 53 46 
58 51 47 
57 49 46 
57 51 48 
57 53 49 
59 52 49 
59 52 46 
56 49 55 
64 56 50 
63 61 53 
61 56 55 
60 54 51 
58 52 49 
60 54 48 
56 51 49 
61 56 52 
60 55 44 
64 57 53 
63 54 46 
56 48 49 
58 55 49 
63 57 52 
64 66 60 
62 58 52 
56 51 49 
60 55 50 
59 56 49 
68 58 54 
61 51 49 
62 54 49 
63 53 51 
60 53 47 
58 48 47 
63 52 48 
55 47 48 
53 45 46 
53 47 48 
58 53 49 
55 49 48 
59 51 48 
63 53 53 
62 55 52 
61 54 50 
66 60 51 
64 61 52 
68 60 51 
62 52 48 
61 52 48 
58 52 48 
58 52 50 
59 51 46 
59 49 46 
67 55 48 
56 51 46 
58 54 52 
58 50 50 
56 48 45 
58 51 54 
58 48 48 
52 44 43 
63 55 50 
69 60 52 
67 58 51 
62 56 52 
64 59 52 
64 56 53 
61 53 51 
64 57 52 
62 54 48 
53 46 47 
53 47 48 
52 46 47 
48 42 43 
53 47 44 
54 48 50 
51 48 50 
50 44 47 
50 48 51 
53 49 48 
56 49 47 
53 46 45 
48 44 45 
48 45 45 
52 49 51 
51 46 45 
50 47 49 
49 48 47 
49 45 49 
51 48 49 
55 51 52 
52 50 50 
52 47 46 
50 47 51 
53 49 49 
51 47 47 
54 47 49 
54 48 46 
51 44 44 
48 42 46 
53 46 47 
52 44 47 
49 46 45 
51 44 44 
49 44 47 
50 47 47 
48 43 47 
51 47 46 
54 48 51 
55 48 49 
53 47 49 
60 53 53 
59 53 52 
59 50 48 
52 45 48 
51 46 47 
52 48 49 
52 47 47 
50 46 48 
52 49 51 
50 44 47 
50 47 47 
47 46 48 
48 45 44 
52 45 45 
48 43 40 
48 42 44 
46 39 42 
47 42 45 
50 46 48 
50 48 47 
48 43 45 
50 44 46 
47 43 44 
48 43 45 
52 47 48 
52 44 44 
52 44 46 
51 42 43 
49 44 44 
47 42 42 
50 42 46 
49 43 43 
49 43 44 
45 42 46 
47 45 46 
46 43 42 
46 40 41 
48 42 44 
44 40 40 
47 42 42 
46 40 42 
44 38 39 
46 40 44 
47 40 42 
45 38 41 
42 38 43 
42 38 40 
46 39 42 
46 43 44 
44 41 44 
48 44 46 
46 43 43 
46 41 41 
50 44 44 
48 42 45 
46 42 44 
45 42 45 
50 44 46 
50 44 42 
50 44 43 
48 43 44 
46 40 43 
48 43 46 
49 43 47 
46 41 45 
46 42 41 
45 41 45 
47 42 47 
46 38 41 
44 36 38 
50 40 42 
46 40 40 
46 39 41 
48 42 41 
50 41 41 
49 41 43 
45 40 43 
45 41 46 
46 40 41 
46 40 42 
47 40 43 
52 44 45 
48 42 44 
48 44 46 
45 41 44 
44 41 44 
46 44 43 
48 43 45 
48 43 46 
45 40 42 
44 39 43 
45 39 42 
49 40 43 
51 41 44 
48 40 41 
47 41 44 
50 45 46 
49 43 46 
49 43 43 
45 38 42 
47 43 45 
47 41 41 
47 39 42 
49 40 39 
48 42 44 
51 43 46 
49 41 46 
50 42 47 
51 42 43 
52 45 41 
54 48 45 
51 45 46 
47 44 45 
49 43 45 
48 43 44 
51 43 42 
52 43 42 
49 44 47 
48 43 43 
51 45 43 
53 46 43 
51 44 41 
55 47 47 
47 42 42 
47 43 44 
51 46 46 
53 42 44 
52 42 43 
52 43 44 
56 48 45 
50 44 44 
54 44 42 
53 44 44 
53 46 44 
53 47 44 
52 43 44 
55 46 44 
54 44 44 
53 45 45 
56 47 48 
54 44 45 
62 52 47 
69 53 47 
64 52 48 
59 48 44 
58 48 46 
57 47 44 
56 47 44 
60 49 47 
59 47 47 
58 50 48 
58 52 48 
57 48 46 
59 48 44 
63 54 46 
60 53 49 
62 54 46 
58 54 50 
58 52 47 
59 51 48 
62 56 50 
56 47 45 
55 47 46 
53 47 43 
59 51 46 
62 50 46 
61 50 44 
57 50 46 
61 54 48 
60 50 44 
58 49 45 
58 49 45 
56 45 41 
58 48 44 
64 56 48 
61 54 48 
58 52 49 
65 59 49 
59 55 48 
61 54 48 
55 49 44 
64 54 46 
63 55 48 
61 56 48 
58 50 46 
60 51 45 
66 58 49 
62 51 45 
56 51 47 
58 51 47 
58 49 46 
62 50 44 
63 50 44 
59 54 47 
62 58 45 
62 55 45 
64 55 47 
64 54 47 
60 54 45 
61 49 43 
59 49 44 
61 48 45 
56 50 43 
58 53 43 
60 52 42 
58 51 44 
61 49 42 
58 51 47 
58 53 44 
62 56 48 
64 59 47 
62 53 45 
61 52 45 
60 53 42 
64 55 44 
70 56 48 
66 55 49 
69 59 47 
65 56 48 
64 57 47 
63 55 44 
70 60 48 
70 60 48 
57 255 66 
128 118 70 
133 128 78 
126 125 76 
116 119 73 
99 104 67 
102 98 68 
93 92 64 
78 79 60 
75 74 53 
60 57 49 
57 58 52 
53 52 48 
53 49 45 
49 50 47 
51 49 44 
53 52 49 
52 49 44 
53 54 53 
59 55 49 
59 59 54 
61 63 53 
59 59 52 
62 58 55 
66 60 52 
66 59 52 
71 66 58 
78 71 54 
79 78 63 
81 84 65 
77 74 60 
78 76 57 
72 66 54 
63 62 50 
62 61 54 
68 63 55 
61 56 52 
64 58 53 
61 58 50 
65 60 51 
68 66 56 
66 64 53 
72 69 57 
85 82 58 
77 71 59 
80 76 57 
86 78 62 
85 83 59 
84 79 60 
89 85 60 
98 98 68 
103 95 66 
106 101 74 
112 112 73 
128 122 68 
145 136 80 
154 142 75 
160 143 77 
153 143 78 
160 142 73 
165 142 75 
156 138 78 
155 139 78 
154 137 78 
149 139 76 
152 136 76 
147 131 77 
149 138 80 
144 135 77 
141 127 78 
134 132 78 
133 127 74 
137 128 78 
129 121 77 
139 128 75 
138 128 73 
143 137 78 
138 125 78 
137 132 79 
132 128 76 
134 129 77 
137 127 82 
129 128 79 
120 111 73 
98 96 70 
99 89 61 
94 85 65 
82 74 55 
75 66 53 
76 70 58 
70 63 52 
67 60 54 
69 68 55 
78 69 54 
79 71 55 
79 73 58 
73 63 51 
73 64 54 
75 67 57 
74 68 57 
74 70 57 
80 68 54 
76 70 62 
85 79 61 
96 88 65 
91 81 60 
78 72 59 
70 65 53 
63 59 50 
63 62 53 
64 61 50 
70 61 52 
72 67 52 
77 76 57 
86 78 60 
92 80 59 
95 86 67 
98 86 65 
95 79 58 
92 86 63 
96 95 66 
94 86 63 
96 85 65 
90 89 64 
81 76 57 
77 74 60 
73 71 59 
68 65 59 
67 61 51 
70 60 51 
68 63 51 
71 65 54 
78 76 58 
75 69 51 
77 69 57 
78 73 58 
74 65 56 
71 66 56 
75 65 54 
73 65 54 
68 58 50 
75 63 53 
73 62 54 
71 62 50 
70 61 47 
68 60 54 
66 62 54 
60 54 52 
60 54 50 
59 54 51 
61 52 48 
61 51 49 
62 53 48 
59 55 48 
61 55 49 
58 53 47 
57 49 46 
59 50 43 
60 53 50 
60 53 48 
56 51 46 
57 52 47 
58 51 47 
57 49 45 
60 51 46 
60 53 45 
59 52 46 
60 50 48 
58 54 45 
58 54 49 
56 52 45 
53 46 46 
52 48 43 
56 52 48 
59 52 46 
54 48 45 
60 51 49 
63 54 46 
60 48 44 
58 50 44 
64 57 51 
57 50 48 
58 52 49 
62 60 50 
61 57 51 
61 58 52 
57 52 50 
59 54 51 
62 54 45 
62 55 54 
63 54 49 
61 54 51 
58 50 46 
57 53 49 
58 59 51 
61 58 50 
63 60 56 
61 56 49 
56 52 51 
58 55 50 
61 57 49 
61 63 57 
61 60 51 
56 56 50 
57 54 51 
58 57 50 
61 54 51 
59 52 46 
59 54 49 
63 59 51 
53 51 50 
59 53 47 
60 52 49 
58 49 47 
55 49 51 
55 49 47 
57 51 51 
57 52 49 
55 49 45 
65 60 56 
64 58 53 
64 54 51 
69 57 49 
67 62 49 
66 60 53 
62 56 50 
63 55 50 
59 55 49 
54 49 46 
57 51 48 
55 49 46 
58 52 49 
55 47 50 
55 51 51 
57 50 47 
55 48 49 
59 55 52 
54 51 46 
50 46 48 
63 56 51 
64 58 53 
63 58 50 
61 56 51 
66 58 50 
63 56 54 
63 56 53 
65 55 50 
59 49 49 
56 48 48 
54 49 48 
49 46 48 
50 45 47 
53 47 45 
54 47 48 
52 48 50 
49 46 50 
54 52 49 
53 48 47 
56 48 47 
55 52 49 
52 51 51 
51 50 50 
52 52 51 
51 50 46 
50 49 51 
49 46 47 
53 48 52 
53 49 49 
54 47 49 
54 48 47 
52 45 46 
51 48 48 
54 51 52 
53 49 48 
56 53 47 
52 48 46 
50 43 43 
49 44 45 
51 47 48 
48 43 44 
50 44 43 
50 44 44 
50 44 43 
49 44 46 
48 43 48 
48 42 42 
52 45 48 
58 50 50 
57 51 51 
57 53 54 
57 51 50 
55 51 48 
54 47 47 
53 48 48 
52 47 47 
51 46 47 
49 46 47 
51 49 48 
51 46 48 
52 46 47 
53 50 51 
54 48 46 
53 45 46 
51 44 43 
50 44 47 
46 41 43 
47 42 42 
46 45 47 
47 44 45 
48 43 40 
46 44 45 
46 42 44 
47 43 45 
49 43 45 
51 41 42 
51 43 46 
49 45 46 
49 43 44 
46 43 45 
50 45 45 
49 43 46 
48 41 40 
46 42 46 
46 43 44 
46 43 43 
47 43 43 
45 41 41 
43 38 41 
42 39 42 
42 38 40 
41 40 42 
46 42 43 
46 39 43 
44 41 44 
43 40 42 
46 41 44 
45 39 44 
44 41 46 
46 43 44 
48 46 44 
48 46 48 
44 41 42 
47 42 44 
46 43 44 
45 42 45 
48 46 48 
47 42 42 
48 43 47 
47 42 40 
49 43 43 
45 40 42 
46 41 42 
50 42 45 
47 39 42 
48 41 43 
48 43 44 
42 37 41 
44 38 43 
47 39 41 
47 39 43 
47 39 43 
46 39 41 
45 39 41 
47 41 44 
51 44 47 
50 44 44 
48 41 44 
48 41 46 
48 42 44 
49 46 48 
52 45 44 
49 44 44 
50 44 44 
48 42 44 
46 41 44 
46 40 42 
49 42 44 
50 43 44 
47 41 45 
45 41 42 
49 42 46 
52 45 45 
49 42 42 
48 42 45 
51 43 46 
54 46 46 
51 44 43 
48 41 43 
