262144 3
170 218 233 
169 231 221 
169 212 237 
163 217 214 
164 195 226 
169 212 224 
155 192 191 
141 141 162 
89 96 113 
105 82 123 
118 77 85 
103 63 76 
99 75 88 
129 104 133 
82 66 64 
52 29 43 
47 23 43 
51 28 41 
50 26 42 
53 27 39 
73 48 84 
99 73 139 
142 160 192 
154 174 203 
130 163 151 
126 139 145 
113 121 139 
139 141 200 
134 175 165 
115 104 120 
107 84 128 
123 111 158 
122 91 126 
75 71 70 
85 36 51 
103 43 68 
91 54 96 
84 56 63 
65 41 55 
74 38 61 
100 58 79 
115 86 128 
111 103 136 
113 115 183 
97 125 166 
113 115 166 
120 112 182 
128 144 193 
134 178 210 
131 164 212 
124 170 201 
120 147 190 
121 132 184 
139 158 196 
153 166 214 
147 176 202 
152 196 203 
156 189 208 
146 187 203 
139 172 197 
136 177 206 
134 180 203 
138 170 199 
125 171 196 
148 182 189 
156 182 199 
154 220 207 
160 225 211 
149 201 203 
151 197 199 
151 188 204 
142 207 198 
141 196 202 
139 176 188 
142 169 192 
154 174 199 
155 205 198 
145 183 198 
155 191 191 
145 178 177 
137 150 163 
128 115 87 
119 100 104 
149 141 180 
146 172 175 
138 135 131 
150 151 199 
163 190 207 
155 203 215 
157 216 212 
155 214 205 
144 175 179 
153 164 164 
145 166 166 
144 151 155 
146 155 174 
160 192 203 
179 216 220 
162 198 216 
169 206 214 
176 222 228 
171 220 223 
167 216 227 
170 209 209 
154 192 208 
156 154 142 
119 85 65 
99 45 45 
93 35 35 
91 30 35 
99 34 33 
85 32 35 
97 33 36 
97 39 36 
85 31 33 
103 36 33 
80 33 34 
77 27 34 
89 32 34 
81 29 36 
91 30 33 
108 37 36 
120 40 35 
115 39 34 
104 36 34 
134 49 39 
192 255 255 
109 96 132 
114 127 160 
129 135 178 
132 176 193 
149 182 199 
153 208 209 
144 221 208 
148 196 202 
129 188 194 
114 153 188 
107 109 168 
115 133 180 
125 131 174 
117 133 166 
141 160 187 
128 178 150 
123 142 159 
146 169 189 
137 181 196 
137 184 203 
150 192 199 
155 214 214 
156 214 215 
165 240 224 
134 192 208 
124 174 199 
117 183 192 
139 167 209 
144 207 213 
156 205 199 
158 212 221 
148 208 205 
156 194 206 
150 211 207 
151 222 218 
160 208 200 
147 227 217 
157 215 213 
166 221 213 
160 232 217 
163 231 222 
176 237 227 
170 240 216 
158 231 214 
173 241 227 
154 227 214 
173 238 235 
174 236 224 
170 239 230 
176 248 227 
163 231 225 
168 221 198 
168 231 232 
168 236 215 
169 237 224 
166 211 191 
160 237 215 
155 212 217 
86 134 121 
95 64 128 
126 111 128 
154 179 206 
162 211 208 
177 219 208 
165 230 216 
167 238 222 
165 235 216 
166 246 218 
173 221 216 
166 220 204 
158 222 215 
171 217 212 
154 234 216 
163 212 208 
161 220 203 
157 232 225 
171 227 206 
165 215 209 
168 207 209 
162 205 197 
141 227 215 
174 209 211 
163 229 224 
160 231 208 
166 223 217 
163 241 220 
166 231 226 
172 234 219 
171 243 222 
170 238 229 
182 235 214 
168 226 226 
179 235 217 
177 237 226 
169 239 226 
185 246 231 
175 235 234 
173 244 225 
177 253 237 
177 255 236 
184 251 233 
183 238 234 
184 239 228 
188 246 234 
187 232 223 
179 242 236 
189 245 233 
185 242 236 
170 244 239 
185 241 231 
179 241 231 
191 237 222 
167 210 211 
187 232 226 
184 239 231 
178 234 233 
180 250 235 
184 239 227 
175 232 223 
159 241 209 
165 217 189 
187 219 212 
177 214 211 
177 221 216 
154 211 186 
139 156 143 
129 136 112 
123 105 96 
134 107 118 
136 124 127 
157 181 198 
162 212 192 
133 162 167 
124 125 123 
120 96 104 
115 78 68 
127 75 88 
133 101 138 
130 144 129 
121 115 112 
118 114 76 
99 102 80 
88 52 55 
70 36 46 
62 26 41 
40 21 36 
38 24 40 
38 25 42 
33 22 41 
33 22 39 
33 24 41 
35 23 42 
35 24 42 
34 25 44 
35 23 43 
34 21 40 
33 22 40 
34 24 41 
34 23 42 
34 24 42 
36 26 42 
35 25 44 
38 25 45 
39 27 44 
37 25 43 
39 24 44 
39 24 43 
38 25 42 
39 28 45 
41 26 44 
40 24 43 
39 25 43 
39 23 43 
37 26 44 
38 24 43 
39 23 43 
38 23 41 
39 24 42 
40 25 43 
39 24 42 
40 22 41 
40 24 42 
38 22 41 
41 23 42 
40 23 41 
43 23 42 
41 25 41 
43 24 42 
44 25 42 
43 26 42 
43 24 42 
43 26 42 
43 26 43 
39 24 42 
38 24 41 
38 24 43 
39 24 43 
38 23 43 
37 22 42 
38 24 42 
37 22 41 
39 22 42 
40 24 42 
41 24 44 
41 26 46 
42 25 45 
40 25 46 
39 25 44 
37 22 43 
37 24 43 
37 23 42 
39 21 42 
39 23 43 
40 23 42 
41 23 40 
41 24 43 
42 23 44 
42 25 45 
40 25 44 
38 23 42 
37 23 41 
36 21 42 
37 22 43 
38 23 42 
40 24 44 
39 24 44 
39 23 42 
39 23 41 
39 24 42 
37 22 41 
39 24 45 
38 23 44 
38 23 43 
37 23 43 
41 25 48 
42 26 46 
42 26 43 
46 25 42 
47 30 45 
47 27 42 
53 33 44 
51 29 45 
52 31 43 
54 34 46 
53 30 43 
56 35 46 
51 30 45 
52 30 45 
53 33 46 
51 30 44 
57 34 48 
54 33 46 
54 31 46 
58 37 48 
58 36 50 
56 33 45 
53 33 46 
54 30 45 
56 35 47 
53 32 44 
53 29 44 
52 31 44 
50 29 44 
55 31 48 
49 31 46 
46 26 42 
47 28 43 
41 23 41 
46 24 42 
45 25 44 
45 26 44 
46 27 43 
43 24 42 
44 24 43 
46 26 43 
45 26 41 
47 30 44 
45 25 43 
53 27 44 
45 28 45 
46 26 42 
56 30 43 
60 33 43 
62 35 43 
61 37 46 
57 32 45 
76 41 45 
86 48 47 
80 50 47 
86 49 49 
83 44 46 
78 49 47 
81 47 48 
77 44 46 
78 51 49 
77 43 44 
78 49 49 
87 50 48 
82 47 46 
80 49 48 
81 47 47 
73 43 45 
82 48 48 
81 47 46 
79 49 48 
77 45 44 
76 43 47 
79 48 48 
81 44 43 
79 45 46 
84 50 49 
78 48 47 
83 48 49 
80 45 44 
76 45 45 
88 44 46 
78 46 45 
81 42 46 
84 43 43 
80 46 46 
89 47 49 
85 47 47 
84 48 48 
88 44 44 
83 53 51 
85 44 47 
86 45 45 
81 50 48 
88 47 46 
82 49 48 
89 50 51 
90 48 45 
82 48 46 
89 43 44 
89 48 46 
88 45 47 
92 47 46 
81 46 46 
90 43 42 
87 46 44 
85 45 44 
92 47 44 
89 50 50 
89 44 48 
96 46 44 
88 43 45 
93 49 46 
92 48 44 
88 40 43 
97 45 42 
85 39 43 
85 40 42 
86 45 44 
84 36 41 
91 40 43 
83 42 44 
85 38 43 
83 40 41 
74 33 40 
74 34 39 
69 35 41 
69 30 39 
74 36 43 
64 29 39 
67 28 41 
65 30 40 
61 25 38 
64 29 37 
65 33 40 
70 37 44 
70 45 47 
63 34 57 
73 30 48 
99 50 75 
130 84 107 
140 144 166 
149 171 211 
165 201 206 
160 202 205 
161 200 199 
169 211 219 
182 217 237 
173 219 227 
177 231 226 
151 186 200 
175 191 219 
160 209 223 
168 206 198 
159 191 216 
177 204 230 
173 218 216 
163 205 205 
143 155 181 
140 127 115 
88 55 63 
86 40 45 
114 77 141 
119 101 136 
104 87 79 
57 35 44 
41 23 39 
43 24 41 
49 24 39 
73 37 74 
78 59 92 
94 66 138 
121 120 146 
123 101 138 
137 123 162 
132 151 176 
120 137 170 
116 137 109 
111 99 133 
130 107 135 
120 120 140 
125 113 129 
122 112 109 
91 90 92 
91 56 80 
67 42 57 
74 35 52 
87 45 51 
92 62 73 
89 76 86 
97 78 79 
115 86 101 
130 132 159 
117 130 137 
123 119 177 
100 130 111 
99 62 155 
109 111 169 
137 164 200 
132 160 204 
132 180 205 
127 169 208 
108 136 187 
116 118 188 
120 133 181 
132 137 194 
138 147 179 
152 186 199 
141 170 204 
139 192 195 
130 180 201 
143 179 185 
134 177 202 
127 173 192 
142 179 194 
143 196 212 
155 219 211 
140 205 212 
152 215 212 
139 209 214 
151 207 196 
154 192 212 
144 204 207 
133 206 213 
135 167 199 
125 171 181 
138 155 183 
153 174 188 
147 183 198 
140 165 185 
139 168 191 
134 147 115 
122 110 125 
139 137 165 
157 151 179 
137 156 176 
141 154 180 
142 157 178 
151 184 198 
160 198 216 
149 200 214 
151 198 191 
157 176 203 
141 193 200 
151 198 201 
146 169 185 
160 192 206 
169 191 211 
160 215 221 
172 207 215 
164 215 219 
165 217 217 
167 199 205 
170 209 232 
171 214 223 
163 185 209 
143 172 152 
124 110 78 
95 66 57 
83 37 41 
81 35 35 
78 35 34 
89 42 46 
108 48 53 
95 49 42 
101 36 34 
82 31 34 
80 27 32 
83 30 35 
77 28 35 
85 29 34 
90 32 36 
98 32 35 
107 34 34 
89 32 34 
101 32 35 
140 35 35 
203 255 255 
117 105 139 
121 130 164 
127 140 174 
141 167 177 
138 192 196 
157 197 189 
149 218 207 
148 221 204 
137 190 183 
112 154 175 
120 108 158 
120 144 177 
129 154 176 
135 154 179 
146 173 195 
137 163 167 
136 161 186 
158 192 196 
145 198 210 
143 189 196 
143 185 207 
160 209 220 
168 218 210 
167 210 222 
153 218 206 
135 168 205 
129 147 169 
129 158 193 
151 191 189 
150 202 204 
157 221 222 
155 214 201 
154 218 220 
166 213 211 
158 224 213 
162 228 219 
165 225 210 
153 202 199 
169 224 216 
177 227 217 
165 236 222 
184 234 230 
165 239 215 
161 217 214 
177 230 221 
153 219 216 
172 220 222 
172 238 213 
175 233 228 
180 240 221 
165 222 215 
165 226 219 
181 228 218 
178 244 232 
173 230 229 
161 194 201 
159 231 222 
174 234 226 
120 192 181 
114 138 184 
145 192 196 
155 192 209 
163 217 220 
159 231 218 
173 216 225 
162 223 216 
182 230 237 
164 239 227 
158 224 220 
172 223 222 
159 221 209 
155 217 215 
154 208 200 
156 226 214 
165 217 209 
158 228 220 
156 214 211 
163 205 217 
155 211 215 
157 210 212 
168 209 215 
152 227 217 
164 215 213 
172 203 215 
171 222 217 
171 234 229 
172 231 220 
168 226 223 
177 236 230 
169 224 221 
168 232 231 
182 238 233 
179 220 223 
182 244 238 
190 230 225 
173 245 242 
176 228 214 
189 251 233 
176 246 244 
181 242 228 
179 238 242 
181 243 231 
190 228 220 
174 241 240 
180 232 222 
189 234 228 
186 255 247 
185 244 237 
185 250 236 
189 252 246 
184 243 235 
176 220 216 
172 241 233 
168 235 220 
181 232 229 
184 236 218 
173 245 238 
183 235 229 
181 226 223 
165 236 229 
164 227 211 
162 221 222 
186 229 219 
182 231 227 
173 229 217 
167 220 218 
166 224 208 
150 214 202 
164 206 202 
173 213 214 
177 225 219 
177 225 210 
169 232 228 
166 225 209 
134 205 182 
137 110 110 
117 96 75 
142 132 118 
167 165 188 
146 202 209 
109 140 141 
111 121 131 
98 105 82 
72 46 44 
48 25 37 
39 23 39 
36 24 39 
37 22 39 
34 23 39 
34 26 42 
34 26 42 
36 24 42 
37 25 43 
35 22 41 
37 24 42 
35 23 40 
35 23 40 
36 23 42 
36 24 39 
37 26 43 
37 24 43 
37 23 41 
39 25 43 
40 26 45 
40 25 45 
38 25 43 
41 25 43 
38 25 43 
40 25 43 
41 25 41 
43 25 42 
42 24 43 
38 22 41 
39 23 41 
40 23 41 
42 24 41 
43 24 41 
43 25 42 
41 26 44 
41 26 43 
40 24 42 
40 24 42 
42 24 41 
41 24 41 
41 22 40 
42 24 41 
42 24 41 
45 25 41 
45 27 44 
44 25 44 
42 23 40 
42 25 43 
43 28 45 
41 25 43 
38 21 41 
41 24 41 
40 23 42 
40 23 41 
39 25 43 
39 25 42 
39 24 42 
39 23 41 
39 24 42 
39 23 41 
40 24 41 
40 24 44 
39 24 42 
38 22 40 
39 23 42 
39 23 42 
40 23 42 
40 24 42 
41 24 42 
43 25 45 
42 24 44 
42 26 43 
46 29 47 
41 23 45 
38 23 42 
40 23 43 
39 23 43 
39 22 43 
39 23 43 
40 23 42 
39 22 42 
39 22 42 
41 24 43 
37 21 40 
39 23 44 
37 21 40 
37 22 41 
38 22 42 
39 23 45 
39 24 43 
41 26 44 
39 22 42 
44 24 45 
44 25 43 
43 25 41 
50 30 44 
54 32 45 
56 34 46 
56 32 43 
54 32 45 
60 36 49 
53 32 45 
56 35 48 
54 31 43 
52 29 44 
54 31 44 
53 31 44 
51 30 44 
59 34 44 
56 32 49 
56 35 46 
55 32 44 
53 29 42 
57 31 44 
54 31 43 
56 32 44 
58 33 45 
49 28 41 
55 30 45 
54 31 43 
50 28 45 
50 30 43 
47 29 46 
46 24 44 
47 28 44 
46 28 42 
47 29 44 
47 28 43 
45 27 42 
48 27 43 
47 28 44 
48 26 43 
47 26 41 
42 29 44 
43 24 42 
46 29 44 
48 28 48 
47 28 44 
45 28 43 
54 29 43 
51 31 43 
54 29 43 
68 33 43 
77 44 45 
90 43 43 
86 45 45 
84 45 45 
88 45 44 
81 50 49 
85 46 45 
84 46 46 
84 47 46 
91 46 43 
82 48 47 
84 44 46 
87 47 45 
78 44 46 
86 47 44 
85 49 48 
84 43 47 
85 46 44 
78 47 49 
84 49 49 
84 51 50 
83 44 47 
87 44 43 
80 48 47 
86 44 46 
82 48 45 
80 42 46 
88 44 44 
84 51 49 
85 42 44 
85 47 43 
80 47 47 
90 44 45 
88 51 48 
83 44 45 
91 46 45 
81 52 49 
84 42 45 
86 49 47 
85 43 44 
90 45 43 
83 50 47 
89 44 44 
91 48 47 
86 46 46 
93 44 43 
87 48 47 
88 42 43 
92 46 44 
86 46 48 
92 45 44 
90 48 46 
87 43 43 
92 43 42 
82 42 46 
92 44 43 
96 47 45 
86 44 46 
97 47 44 
89 46 48 
89 40 41 
94 47 45 
86 38 43 
95 44 43 
91 44 42 
85 37 41 
94 45 43 
86 39 44 
91 39 42 
90 45 45 
81 36 42 
84 40 43 
76 35 43 
77 32 40 
78 37 41 
73 31 39 
79 35 42 
73 31 39 
72 30 38 
78 35 43 
73 35 42 
85 41 44 
100 62 77 
97 63 64 
84 70 65 
81 61 60 
104 51 67 
130 87 99 
160 160 182 
165 194 212 
163 200 195 
132 169 178 
148 174 175 
129 135 153 
143 153 152 
174 181 219 
172 208 220 
141 180 178 
153 181 195 
135 177 172 
156 166 188 
161 183 194 
170 200 219 
173 190 202 
148 183 181 
115 126 98 
80 40 46 
84 44 63 
98 67 117 
114 77 87 
115 57 71 
51 29 41 
48 23 37 
43 23 40 
39 20 39 
46 23 38 
61 29 41 
83 37 52 
108 60 70 
93 50 61 
99 54 67 
113 66 86 
112 75 75 
127 74 131 
126 127 153 
93 130 125 
115 100 120 
127 118 130 
131 136 141 
117 119 129 
103 116 111 
102 72 106 
72 64 84 
84 52 82 
80 54 92 
112 77 125 
130 124 174 
120 141 165 
139 153 192 
150 169 210 
125 170 166 
132 160 192 
88 112 100 
108 76 131 
123 111 172 
135 167 193 
142 170 199 
138 180 205 
122 166 195 
121 123 175 
116 122 180 
137 137 185 
126 139 206 
134 153 193 
138 185 209 
143 166 209 
135 177 200 
134 166 200 
153 187 205 
151 198 216 
143 202 208 
147 208 207 
145 207 210 
157 214 210 
157 206 209 
136 219 213 
144 200 212 
150 196 203 
143 195 212 
164 212 205 
140 182 200 
133 176 185 
149 168 187 
125 156 175 
143 164 184 
148 153 189 
146 183 179 
148 153 158 
145 145 168 
130 148 145 
135 122 128 
150 154 178 
158 186 196 
156 188 184 
150 188 201 
165 184 195 
160 177 201 
151 169 165 
160 176 159 
165 187 212 
181 208 192 
147 180 156 
163 172 176 
164 191 204 
160 204 218 
173 219 209 
170 206 220 
167 213 217 
167 206 214 
173 211 219 
161 225 229 
167 224 228 
163 206 206 
175 199 185 
144 176 156 
118 105 90 
104 67 50 
88 50 44 
120 42 42 
115 47 36 
99 35 35 
94 30 33 
75 29 35 
75 25 31 
79 29 32 
67 25 34 
81 27 33 
80 30 33 
89 28 33 
99 32 33 
91 32 34 
92 30 34 
97 32 34 
145 33 35 
204 255 255 
113 124 152 
125 117 167 
124 154 182 
146 174 201 
159 200 198 
147 203 205 
158 214 210 
150 202 197 
140 189 201 
132 156 189 
123 164 187 
141 155 193 
138 174 191 
130 181 199 
154 179 208 
145 210 200 
158 202 212 
150 215 210 
145 221 204 
158 198 208 
165 206 198 
164 219 214 
148 228 212 
153 209 207 
137 167 189 
104 135 169 
99 98 148 
113 95 156 
126 140 160 
146 188 207 
155 207 210 
163 207 208 
157 205 215 
153 207 208 
175 204 209 
159 224 216 
162 215 214 
169 215 219 
153 221 216 
159 205 208 
167 220 205 
157 231 224 
173 220 217 
147 206 215 
128 165 171 
145 162 188 
162 211 209 
157 221 209 
173 233 226 
163 227 213 
162 210 215 
177 237 227 
166 228 224 
187 237 224 
176 230 221 
160 227 225 
177 234 234 
163 233 222 
157 233 219 
171 235 227 
152 227 217 
159 223 218 
155 207 198 
144 199 197 
155 196 206 
161 227 213 
172 239 229 
175 227 212 
153 238 218 
173 230 214 
165 232 219 
151 226 219 
158 212 211 
162 217 217 
162 234 215 
162 221 220 
153 227 214 
175 218 222 
165 205 209 
156 212 202 
156 208 208 
170 217 211 
177 230 223 
179 216 207 
175 237 223 
176 226 206 
155 240 221 
174 225 223 
167 229 220 
167 232 236 
179 229 220 
171 229 236 
175 235 223 
189 230 228 
179 243 232 
194 236 232 
176 235 228 
171 246 227 
180 242 237 
172 255 239 
190 252 243 
182 228 230 
179 229 223 
195 235 236 
177 254 234 
188 251 239 
187 255 241 
176 247 239 
180 251 237 
177 252 238 
174 237 236 
187 236 230 
184 239 234 
181 237 223 
183 242 233 
198 246 243 
194 241 241 
175 247 235 
191 239 234 
171 243 229 
173 242 235 
181 230 229 
175 242 234 
167 220 222 
185 240 230 
167 240 235 
182 233 224 
180 242 236 
170 230 223 
177 227 215 
169 224 213 
185 210 218 
192 225 238 
186 225 221 
174 231 222 
141 192 177 
106 93 94 
98 49 70 
116 84 83 
152 111 141 
154 154 164 
129 118 120 
111 81 72 
77 66 59 
52 36 43 
40 23 38 
36 24 40 
36 23 39 
36 25 41 
37 27 44 
36 23 42 
36 23 42 
36 23 42 
38 23 42 
36 23 41 
36 26 42 
34 23 40 
36 21 41 
37 25 42 
37 23 42 
38 25 42 
38 25 45 
38 24 44 
41 25 43 
40 25 43 
39 23 41 
42 26 44 
40 24 42 
42 24 41 
38 22 41 
42 25 42 
42 25 43 
41 22 42 
42 23 42 
41 25 43 
42 24 42 
43 25 43 
42 24 43 
40 25 43 
42 25 46 
40 23 43 
42 24 40 
42 24 43 
44 23 42 
43 24 43 
41 24 44 
43 24 42 
46 25 43 
45 25 45 
44 25 41 
42 23 41 
42 25 40 
42 25 42 
42 24 43 
41 24 41 
41 23 42 
41 24 42 
39 23 42 
38 24 42 
39 24 42 
38 23 41 
38 23 42 
40 26 47 
41 24 45 
41 25 46 
41 24 44 
39 22 44 
40 24 45 
38 21 42 
36 22 41 
39 22 43 
39 22 41 
42 25 44 
40 23 43 
40 22 41 
41 23 42 
41 21 41 
42 24 43 
42 25 44 
39 22 42 
41 24 43 
37 21 40 
38 22 41 
40 24 42 
39 22 42 
40 23 42 
39 23 41 
39 21 42 
38 24 44 
37 22 43 
39 23 41 
38 22 42 
39 24 44 
40 22 43 
39 22 42 
42 24 43 
42 24 45 
42 23 41 
46 24 42 
49 27 43 
52 29 42 
55 32 45 
52 33 45 
59 33 46 
55 33 44 
56 35 46 
58 34 45 
52 32 46 
53 32 46 
51 28 43 
50 27 43 
54 30 43 
53 31 46 
55 29 44 
54 31 42 
53 31 44 
55 31 44 
50 27 43 
54 30 45 
56 32 44 
51 29 46 
57 33 44 
53 32 44 
53 31 46 
54 33 44 
49 31 45 
52 30 44 
49 30 45 
48 27 46 
51 29 43 
52 33 47 
52 30 44 
49 30 42 
46 29 44 
51 29 44 
47 30 47 
47 27 46 
46 28 45 
41 26 42 
44 26 47 
45 27 45 
44 25 42 
47 26 43 
48 27 44 
49 24 40 
49 27 42 
57 31 43 
80 39 42 
84 51 48 
89 46 46 
89 47 46 
84 47 47 
87 47 46 
86 50 50 
85 46 46 
91 48 45 
83 46 48 
89 43 43 
90 47 46 
85 44 46 
91 48 45 
82 44 48 
89 44 44 
90 46 43 
79 39 44 
88 44 43 
85 48 47 
86 42 44 
92 51 47 
82 40 45 
88 45 45 
87 52 47 
80 39 44 
90 45 44 
76 41 44 
91 42 43 
89 51 45 
79 41 44 
89 46 44 
86 53 53 
89 42 47 
96 50 48 
86 45 47 
89 43 44 
86 48 46 
84 41 42 
93 48 47 
86 46 46 
87 42 43 
91 50 48 
86 44 45 
92 49 47 
86 47 47 
88 45 45 
95 48 47 
86 43 45 
96 44 43 
89 44 47 
86 41 42 
94 46 46 
87 43 44 
93 45 44 
89 43 44 
87 43 46 
98 48 46 
90 40 44 
94 46 42 
94 49 46 
86 38 42 
95 46 42 
89 41 42 
89 40 43 
95 45 42 
88 40 42 
93 44 43 
91 42 43 
86 38 41 
93 45 42 
81 38 43 
81 36 41 
85 39 40 
79 34 40 
87 41 42 
79 38 43 
78 30 36 
82 33 38 
71 29 41 
88 36 40 
99 47 42 
113 59 52 
139 98 122 
132 124 138 
119 122 90 
126 100 114 
137 163 173 
176 199 204 
175 204 227 
168 217 215 
156 200 201 
125 161 143 
96 116 105 
115 89 107 
165 181 202 
179 203 218 
178 222 231 
142 198 180 
105 140 125 
151 134 176 
184 192 212 
185 216 219 
170 219 219 
166 187 190 
82 128 121 
71 77 108 
112 76 148 
106 110 100 
63 38 56 
65 32 42 
45 23 38 
44 22 39 
39 21 39 
43 23 41 
41 22 41 
49 23 38 
71 29 41 
88 50 66 
94 66 63 
88 57 70 
91 55 60 
71 38 55 
88 43 72 
139 89 143 
136 126 196 
121 155 164 
130 139 169 
146 166 187 
140 168 146 
114 130 121 
116 117 102 
103 92 75 
95 62 77 
109 70 99 
127 99 120 
129 132 148 
123 132 137 
120 105 125 
152 145 159 
149 161 172 
141 189 191 
102 157 138 
112 124 171 
126 149 191 
140 155 205 
129 162 200 
132 178 186 
127 138 189 
103 144 168 
99 106 167 
122 125 181 
127 137 187 
118 119 169 
118 140 190 
133 146 191 
132 150 183 
131 166 203 
151 192 189 
154 193 211 
157 199 201 
147 221 225 
153 211 208 
150 213 212 
158 211 215 
152 215 209 
154 222 222 
149 203 200 
149 188 195 
142 206 200 
142 196 201 
150 187 202 
136 195 205 
140 159 162 
143 162 165 
129 147 167 
143 126 158 
141 154 173 
162 165 183 
148 152 129 
146 158 160 
177 175 197 
142 180 178 
159 173 194 
165 193 213 
152 202 209 
155 184 208 
158 194 167 
151 179 183 
172 195 208 
155 207 216 
162 200 206 
160 193 195 
133 206 216 
172 202 198 
166 219 221 
158 204 213 
169 205 210 
169 207 228 
169 213 210 
178 208 211 
177 211 209 
169 215 217 
152 199 163 
150 134 127 
126 98 76 
103 52 46 
95 39 37 
80 30 32 
78 25 32 
82 29 39 
75 26 34 
80 24 34 
72 26 33 
69 24 31 
77 24 31 
69 27 31 
80 26 31 
87 29 32 
83 28 31 
93 28 31 
89 31 33 
90 28 31 
140 29 32 
204 255 255 
126 129 173 
118 147 180 
137 153 182 
143 184 188 
155 200 203 
166 195 196 
146 213 200 
141 181 190 
133 171 185 
120 147 176 
144 155 178 
140 182 199 
133 148 169 
141 168 177 
153 201 204 
165 217 201 
166 234 219 
171 228 210 
153 214 205 
162 218 194 
156 222 221 
179 237 226 
154 240 207 
163 226 224 
139 193 198 
112 148 193 
111 118 155 
124 118 187 
142 190 204 
151 209 210 
150 195 210 
138 211 184 
142 174 195 
145 201 194 
162 217 213 
160 225 208 
146 214 201 
164 214 213 
164 215 209 
155 216 215 
154 223 213 
154 226 216 
139 192 191 
108 122 166 
123 155 166 
152 183 204 
180 216 224 
163 222 217 
164 221 222 
151 211 212 
168 217 220 
163 214 214 
169 230 221 
173 232 227 
168 234 239 
172 238 222 
166 217 212 
168 238 227 
171 229 224 
164 241 228 
171 218 212 
165 222 220 
131 213 199 
119 159 150 
140 157 190 
172 217 210 
190 235 237 
164 221 215 
171 214 214 
167 237 215 
158 232 223 
168 225 209 
139 218 200 
162 214 216 
161 221 198 
151 227 217 
161 218 210 
157 222 207 
165 214 207 
152 214 211 
151 232 220 
157 204 198 
163 222 220 
159 224 205 
171 233 221 
155 228 225 
168 225 217 
175 234 225 
158 237 229 
175 244 233 
167 250 236 
172 238 229 
174 246 234 
161 233 230 
184 240 226 
169 234 223 
167 244 234 
181 238 223 
161 236 231 
174 237 224 
185 242 243 
181 238 226 
172 230 223 
181 227 239 
192 232 231 
197 241 239 
184 244 238 
191 240 240 
195 246 235 
179 255 247 
175 235 224 
177 220 224 
173 222 225 
186 243 228 
188 241 241 
181 236 224 
183 252 239 
176 228 221 
185 246 238 
179 236 238 
188 235 230 
188 234 237 
178 241 233 
177 228 233 
178 239 222 
180 241 234 
185 242 236 
183 237 234 
189 232 224 
172 229 218 
165 222 222 
183 228 196 
156 219 205 
186 225 219 
180 228 210 
147 149 131 
95 77 63 
75 48 55 
79 43 36 
100 55 63 
114 81 57 
139 122 135 
129 132 132 
86 89 75 
54 45 49 
37 22 39 
36 25 41 
35 24 40 
35 27 41 
36 26 42 
34 23 40 
37 26 43 
37 26 41 
37 22 40 
38 24 42 
36 22 40 
35 21 39 
36 23 40 
36 22 40 
36 25 41 
37 22 40 
37 22 42 
40 25 44 
41 24 43 
42 23 41 
41 22 40 
41 23 43 
42 24 42 
39 22 42 
43 24 41 
43 24 42 
43 24 41 
44 25 43 
42 23 41 
41 24 42 
44 25 42 
43 25 42 
42 24 43 
40 24 43 
39 22 41 
42 24 43 
38 22 40 
41 23 41 
43 23 40 
42 23 42 
43 24 42 
42 24 42 
44 25 43 
45 27 43 
42 27 43 
46 25 43 
42 24 43 
43 26 44 
44 26 42 
41 23 44 
41 25 42 
42 24 43 
39 23 41 
40 23 41 
37 22 42 
38 23 43 
39 25 45 
38 22 42 
39 23 40 
39 24 43 
39 24 43 
40 23 41 
38 22 42 
37 21 41 
38 22 41 
37 22 41 
39 22 42 
43 26 46 
42 24 42 
43 24 43 
41 23 41 
43 24 44 
44 26 48 
43 24 44 
41 24 44 
39 22 42 
39 23 43 
40 24 43 
38 23 43 
39 22 42 
39 22 45 
39 22 42 
38 22 41 
37 21 43 
41 23 43 
40 22 43 
39 24 42 
41 23 43 
39 23 42 
42 23 42 
41 23 43 
41 23 42 
44 24 42 
44 25 41 
49 27 42 
50 30 42 
51 32 46 
56 35 45 
53 35 46 
59 35 45 
59 35 46 
55 35 48 
59 35 46 
50 29 44 
48 26 42 
52 28 44 
46 23 42 
50 26 42 
50 28 42 
49 27 43 
53 29 44 
47 25 42 
49 25 43 
49 27 44 
49 27 43 
52 29 44 
51 29 44 
52 29 43 
56 33 45 
51 31 48 
55 29 43 
50 31 45 
47 29 47 
53 31 45 
49 30 44 
52 30 43 
54 36 49 
49 29 44 
53 32 46 
49 33 45 
51 28 45 
51 31 44 
46 29 46 
64 49 57 
45 28 48 
41 23 42 
44 23 42 
44 23 43 
46 25 43 
44 26 45 
46 26 44 
64 32 43 
68 38 42 
83 43 44 
86 48 49 
82 44 46 
94 48 46 
84 47 46 
88 44 44 
89 48 47 
85 45 47 
90 47 45 
87 45 48 
84 41 42 
87 51 47 
79 40 45 
90 44 43 
89 49 48 
81 40 45 
90 48 45 
83 39 44 
89 45 45 
91 51 48 
81 41 45 
89 46 44 
85 45 46 
83 40 43 
90 51 46 
81 41 43 
88 42 43 
86 49 46 
85 38 43 
94 48 46 
84 44 45 
90 42 43 
90 51 48 
84 41 44 
92 45 44 
85 47 44 
85 42 43 
91 45 46 
83 42 44 
92 45 45 
85 46 45 
85 42 43 
96 46 48 
88 48 46 
90 45 44 
86 43 45 
86 45 44 
98 50 48 
